"total_size","draw","method","accuracy","auc"
270,20,"RF",0.992592592592593,1
270,20,"XGB",0.981481481481482,0.998628257887517
290,1,"LOGIS",0.996551724137931,1
290,1,"SVM",0.982758620689655,1
290,1,"KNN",0.944827586206897,0
290,1,"RF",0.986206896551724,0.998810939357907
290,1,"XGB",0.986206896551724,0.998573127229489
290,2,"LOGIS",0.979310344827586,0.99667063020214
290,2,"SVM",0.989655172413793,0.999048751486326
290,2,"KNN",0.920689655172414,0
290,2,"RF",0.986206896551724,0.999524375743163
290,2,"XGB",0.993103448275862,0.999524375743163
290,3,"LOGIS",0.982758620689655,0.989060642092747
290,3,"SVM",0.989655172413793,0.999762187871581
290,3,"KNN",0.941379310344828,0
290,3,"RF",0.986206896551724,0.999524375743163
290,3,"XGB",0.986206896551724,0.999762187871581
290,4,"LOGIS",0.975862068965517,0.995005945303211
290,4,"SVM",0.989655172413793,1
290,4,"KNN",0.941379310344828,0
290,4,"RF",0.989655172413793,0.999643281807372
290,4,"XGB",0.979310344827586,0.995719381688466
290,5,"LOGIS",0.986206896551724,0.995243757431629
290,5,"SVM",0.968965517241379,0.996908442330559
290,5,"KNN",0.958620689655172,0
290,5,"RF",0.972413793103448,0.997384066587396
290,5,"XGB",0.96551724137931,0.997265160523187
290,6,"LOGIS",0.993103448275862,0.99833531510107
290,6,"SVM",0.972413793103448,0.998810939357907
290,6,"KNN",0.93448275862069,0
290,6,"RF",0.982758620689655,0.999048751486326
290,6,"XGB",0.982758620689655,0.998216409036861
290,7,"LOGIS",0.979310344827586,0.999286563614744
290,7,"SVM",0.986206896551724,0.999048751486326
290,7,"KNN",0.951724137931034,0
290,7,"RF",0.986206896551724,0.999286563614744
290,7,"XGB",0.968965517241379,0.998097502972652
290,8,"LOGIS",0.982758620689655,0.99833531510107
290,8,"SVM",0.982758620689655,1
290,8,"KNN",0.944827586206897,0
290,8,"RF",0.989655172413793,1
290,8,"XGB",0.989655172413793,0.999524375743163
290,9,"LOGIS",0.986206896551724,0.996908442330559
290,9,"SVM",0.986206896551724,0.999524375743163
290,9,"KNN",0.944827586206897,0
290,9,"RF",0.986206896551724,0.999524375743163
290,9,"XGB",0.982758620689655,0.998810939357907
290,10,"LOGIS",0.996551724137931,1
290,10,"SVM",0.982758620689655,0.999286563614744
290,10,"KNN",0.937931034482759,0
290,10,"RF",0.993103448275862,1
290,10,"XGB",0.986206896551724,1
290,11,"LOGIS",0.986206896551724,0.995719381688466
290,11,"SVM",0.986206896551724,0.999286563614744
290,11,"KNN",0.941379310344828,0
290,11,"RF",0.989655172413793,0.999286563614744
290,11,"XGB",0.989655172413793,0.999524375743163
290,12,"LOGIS",0.979310344827586,0.994768133174792
290,12,"SVM",0.96551724137931,0.998097502972652
290,12,"KNN",0.937931034482759,0
290,12,"RF",0.979310344827586,1
290,12,"XGB",0.986206896551724,0.999881093935791
290,13,"LOGIS",0.986206896551724,0.999762187871581
290,13,"SVM",0.979310344827586,0.999286563614744
290,13,"KNN",0.913793103448276,0
290,13,"RF",0.989655172413793,0.999286563614744
290,13,"XGB",0.975862068965517,0.997384066587396
290,14,"LOGIS",0.982758620689655,0.997146254458977
290,14,"SVM",0.979310344827586,0.999762187871581
290,14,"KNN",0.927586206896552,0
290,14,"RF",0.979310344827586,1
290,14,"XGB",0.972413793103448,0.997859690844233
290,15,"LOGIS",0.996551724137931,1
290,15,"SVM",0.972413793103448,0.997384066587396
290,15,"KNN",0.941379310344828,0
290,15,"RF",0.972413793103448,0.998216409036861
290,15,"XGB",0.982758620689655,0.998929845422116
290,16,"LOGIS",0.993103448275862,0.999524375743163
290,16,"SVM",0.993103448275862,0.999524375743163
290,16,"KNN",0.972413793103448,0
290,16,"RF",0.982758620689655,0.999643281807372
290,16,"XGB",0.982758620689655,0.999524375743163
290,17,"LOGIS",0.989655172413793,0.999762187871581
290,17,"SVM",0.989655172413793,0.999762187871581
290,17,"KNN",0.948275862068966,0
290,17,"RF",0.993103448275862,1
290,17,"XGB",0.993103448275862,1
290,18,"LOGIS",0.989655172413793,0.994054696789536
290,18,"SVM",0.986206896551724,1
290,18,"KNN",0.962068965517241,0
290,18,"RF",0.996551724137931,1
290,18,"XGB",0.993103448275862,1
290,19,"LOGIS",0.975862068965517,0.985731272294887
290,19,"SVM",0.979310344827586,0.999048751486326
290,19,"KNN",0.927586206896552,0
290,19,"RF",0.982758620689655,0.99833531510107
290,19,"XGB",0.979310344827586,0.995719381688466
290,20,"LOGIS",0.986206896551724,0.999524375743163
290,20,"SVM",0.972413793103448,0.99833531510107
290,20,"KNN",0.913793103448276,0
290,20,"RF",0.979310344827586,0.999286563614744
290,20,"XGB",0.982758620689655,0.999524375743163
310,1,"LOGIS",0.996774193548387,1
310,1,"SVM",1,1
310,1,"KNN",0.92258064516129,0
310,1,"RF",0.996774193548387,0.999791883454735
310,1,"XGB",0.983870967741935,0.998751300728408
310,2,"LOGIS",0.987096774193548,0.999583766909469
310,2,"SVM",0.990322580645161,0.999583766909469
310,2,"KNN",0.958064516129032,0
310,2,"RF",0.996774193548387,0.999791883454735
310,2,"XGB",0.990322580645161,0.999791883454735
310,3,"LOGIS",0.990322580645161,1
310,3,"SVM",0.987096774193548,0.999167533818939
310,3,"KNN",0.935483870967742,0
310,3,"RF",0.993548387096774,0.998751300728408
310,3,"XGB",0.983870967741935,0.998959417273673
310,4,"LOGIS",0.987096774193548,0.999167533818939
310,4,"SVM",0.990322580645161,0.999167533818939
310,4,"KNN",0.935483870967742,0
310,4,"RF",0.996774193548387,1
310,4,"XGB",0.990322580645161,1
310,5,"LOGIS",0.974193548387097,0.990634755463059
310,5,"SVM",0.990322580645161,0.999583766909469
310,5,"KNN",0.92258064516129,0
310,5,"RF",0.987096774193548,0.999271592091571
310,5,"XGB",0.983870967741935,0.997710718002081
310,6,"LOGIS",0.97741935483871,0.999375650364204
310,6,"SVM",0.983870967741935,0.997710718002081
310,6,"KNN",0.929032258064516,0
310,6,"RF",0.97741935483871,0.997190426638918
310,6,"XGB",0.974193548387097,0.996670135275754
310,7,"LOGIS",0.980645161290323,0.998959417273673
310,7,"SVM",0.990322580645161,0.999791883454735
310,7,"KNN",0.938709677419355,0
310,7,"RF",0.987096774193548,1
310,7,"XGB",0.983870967741935,0.998543184183143
310,8,"LOGIS",0.993548387096774,0.998126951092612
310,8,"SVM",0.970967741935484,0.996462018730489
310,8,"KNN",0.932258064516129,0
310,8,"RF",0.974193548387097,0.998543184183143
310,8,"XGB",0.993548387096774,0.997502601456816
310,9,"LOGIS",0.974193548387097,0.990634755463059
310,9,"SVM",0.980645161290323,0.997918834547347
310,9,"KNN",0.929032258064516,0
310,9,"RF",0.970967741935484,0.998231009365245
310,9,"XGB",0.967741935483871,0.99729448491155
310,10,"LOGIS",0.983870967741935,0.995629552549428
310,10,"SVM",0.980645161290323,0.997918834547347
310,10,"KNN",0.92258064516129,0
310,10,"RF",0.980645161290323,0.999167533818939
310,10,"XGB",0.961290322580645,0.99729448491155
310,11,"LOGIS",0.996774193548387,0.999791883454735
310,11,"SVM",0.980645161290323,0.999375650364204
310,11,"KNN",0.916129032258065,0
310,11,"RF",0.987096774193548,0.999791883454735
310,11,"XGB",0.983870967741935,0.999583766909469
310,12,"LOGIS",0.97741935483871,0.991259105098855
310,12,"SVM",0.964516129032258,0.997710718002081
310,12,"KNN",0.945161290322581,0
310,12,"RF",0.980645161290323,0.999791883454735
310,12,"XGB",0.980645161290323,0.998959417273673
310,13,"LOGIS",0.990322580645161,0.999791883454735
310,13,"SVM",0.987096774193548,0.999791883454735
310,13,"KNN",0.938709677419355,0
310,13,"RF",0.983870967741935,0.999687825182102
310,13,"XGB",0.983870967741935,0.99843912591051
310,14,"LOGIS",0.990322580645161,0.999583766909469
310,14,"SVM",0.987096774193548,0.998335067637877
310,14,"KNN",0.954838709677419,0
310,14,"RF",0.987096774193548,0.998231009365245
310,14,"XGB",0.987096774193548,0.999583766909469
310,15,"LOGIS",0.987096774193548,1
310,15,"SVM",0.987096774193548,0.999583766909469
310,15,"KNN",0.938709677419355,0
310,15,"RF",0.990322580645161,1
310,15,"XGB",0.990322580645161,0.999583766909469
310,16,"LOGIS",0.990322580645161,1
310,16,"SVM",0.990322580645161,0.999583766909469
310,16,"KNN",0.958064516129032,0
310,16,"RF",0.987096774193548,0.999583766909469
310,16,"XGB",0.983870967741935,0.99843912591051
310,17,"LOGIS",0.993548387096774,0.999583766909469
310,17,"SVM",0.980645161290323,0.998751300728408
310,17,"KNN",0.929032258064516,0
310,17,"RF",0.980645161290323,0.999375650364204
310,17,"XGB",0.990322580645161,0.998959417273673
310,18,"LOGIS",1,1
310,18,"SVM",0.990322580645161,1
310,18,"KNN",0.970967741935484,0
310,18,"RF",0.996774193548387,1
310,18,"XGB",0.996774193548387,0.999791883454735
310,19,"LOGIS",0.987096774193548,0.998959417273673
310,19,"SVM",0.987096774193548,0.999375650364204
310,19,"KNN",0.929032258064516,0
310,19,"RF",0.987096774193548,0.998959417273673
310,19,"XGB",0.974193548387097,0.997918834547347
310,20,"LOGIS",0.990322580645161,0.994797086368366
310,20,"SVM",0.980645161290323,0.99687825182102
310,20,"KNN",0.929032258064516,0
310,20,"RF",0.983870967741935,0.998543184183143
310,20,"XGB",0.974193548387097,0.996253902185224
330,1,"LOGIS",0.984848484848485,0.993572084481175
330,1,"SVM",0.984848484848485,0.999081726354454
330,1,"KNN",0.948484848484848,0
330,1,"RF",0.987878787878788,0.99880624426079
330,1,"XGB",0.987878787878788,0.999632690541781
330,2,"LOGIS",0.996969696969697,1
330,2,"SVM",0.975757575757576,0.998714416896235
330,2,"KNN",0.945454545454545,0
330,2,"RF",0.975757575757576,0.998347107438017
330,2,"XGB",0.972727272727273,0.998163452708907
330,3,"LOGIS",0.993939393939394,1
330,3,"SVM",0.990909090909091,0.999632690541781
330,3,"KNN",0.957575757575758,0
330,3,"RF",0.984848484848485,1
330,3,"XGB",0.987878787878788,0.999632690541781
330,4,"LOGIS",0.987878787878788,0.999816345270891
330,4,"SVM",0.996969696969697,1
330,4,"KNN",0.966666666666667,0
330,4,"RF",0.993939393939394,1
330,4,"XGB",0.987878787878788,0.999449035812672
330,5,"LOGIS",0.993939393939394,0.999632690541781
330,5,"SVM",0.993939393939394,0.999816345270891
330,5,"KNN",0.948484848484848,0
330,5,"RF",0.987878787878788,0.999632690541781
330,5,"XGB",0.975757575757576,0.999081726354454
330,6,"LOGIS",0.993939393939394,1
330,6,"SVM",0.990909090909091,0.999816345270891
330,6,"KNN",0.966666666666667,0
330,6,"RF",0.996969696969697,1
330,6,"XGB",0.987878787878788,0.999081726354454
330,7,"LOGIS",0.987878787878788,1
330,7,"SVM",0.987878787878788,0.999632690541781
330,7,"KNN",0.939393939393939,0
330,7,"RF",0.987878787878788,0.999816345270891
330,7,"XGB",0.987878787878788,0.999265381083563
330,8,"LOGIS",0.996969696969697,0.999816345270891
330,8,"SVM",0.981818181818182,0.999632690541781
330,8,"KNN",0.93030303030303,0
330,8,"RF",0.984848484848485,0.999632690541781
330,8,"XGB",0.990909090909091,0.998347107438016
330,9,"LOGIS",1,1
330,9,"SVM",0.984848484848485,0.999632690541781
330,9,"KNN",0.942424242424242,0
330,9,"RF",0.996969696969697,0.999357208448118
330,9,"XGB",0.975757575757576,0.999632690541781
330,10,"LOGIS",0.990909090909091,1
330,10,"SVM",0.996969696969697,1
330,10,"KNN",0.933333333333333,0
330,10,"RF",0.990909090909091,1
330,10,"XGB",0.984848484848485,0.999081726354454
330,11,"LOGIS",0.975757575757576,0.986225895316804
330,11,"SVM",0.987878787878788,0.999265381083563
330,11,"KNN",0.954545454545455,0
330,11,"RF",0.984848484848485,0.996786042240588
330,11,"XGB",0.981818181818182,0.995775941230487
330,12,"LOGIS",0.993939393939394,0.999632690541781
330,12,"SVM",0.981818181818182,0.998714416896235
330,12,"KNN",0.933333333333333,0
330,12,"RF",0.984848484848485,0.999632690541781
330,12,"XGB",0.981818181818182,0.999449035812672
330,13,"LOGIS",0.990909090909091,0.999632690541781
330,13,"SVM",0.990909090909091,0.999449035812672
330,13,"KNN",0.93030303030303,0
330,13,"RF",0.987878787878788,0.999632690541781
330,13,"XGB",0.984848484848485,0.999449035812672
330,14,"LOGIS",0.993939393939394,1
330,14,"SVM",0.996969696969697,1
330,14,"KNN",0.896969696969697,0
330,14,"RF",0.990909090909091,0.999816345270891
330,14,"XGB",0.984848484848485,0.999449035812672
330,15,"LOGIS",0.990909090909091,0.999449035812672
330,15,"SVM",0.984848484848485,0.998163452708907
330,15,"KNN",0.945454545454545,0
330,15,"RF",0.975757575757576,0.998347107438016
330,15,"XGB",0.987878787878788,0.999081726354454
330,16,"LOGIS",0.990909090909091,0.999816345270891
330,16,"SVM",0.990909090909091,0.999265381083563
330,16,"KNN",0.936363636363636,0
330,16,"RF",0.990909090909091,0.999816345270891
330,16,"XGB",0.984848484848485,0.998714416896235
330,17,"LOGIS",0.993939393939394,0.999816345270891
330,17,"SVM",0.984848484848485,0.999449035812672
330,17,"KNN",0.927272727272727,0
330,17,"RF",0.987878787878788,0.999449035812672
330,17,"XGB",0.990909090909091,0.999449035812672
330,18,"LOGIS",0.993939393939394,0.999632690541781
330,18,"SVM",0.981818181818182,0.999081726354454
330,18,"KNN",0.945454545454546,0
330,18,"RF",0.987878787878788,0.999816345270891
330,18,"XGB",0.981818181818182,0.999632690541781
330,19,"LOGIS",0.993939393939394,1
330,19,"SVM",0.987878787878788,0.999265381083563
330,19,"KNN",0.948484848484848,0
330,19,"RF",0.984848484848485,0.999081726354454
330,19,"XGB",0.984848484848485,0.999081726354454
330,20,"LOGIS",0.996969696969697,1
330,20,"SVM",0.993939393939394,1
330,20,"KNN",0.948484848484848,0
330,20,"RF",1,1
330,20,"XGB",0.987878787878788,1
350,1,"LOGIS",0.988571428571429,0.998040816326531
350,1,"SVM",0.988571428571429,0.999510204081633
350,1,"KNN",0.942857142857143,0
350,1,"RF",0.985714285714286,0.999836734693878
350,1,"XGB",0.974285714285714,0.997224489795918
350,2,"LOGIS",0.985714285714286,0.999673469387755
350,2,"SVM",0.988571428571429,0.999836734693878
350,2,"KNN",0.937142857142857,0
350,2,"RF",0.985714285714286,1
350,2,"XGB",0.982857142857143,0.996979591836735
350,3,"LOGIS",0.988571428571429,0.998857142857143
350,3,"SVM",0.988571428571429,0.999673469387755
350,3,"KNN",0.937142857142857,0
350,3,"RF",0.991428571428571,0.999673469387755
350,3,"XGB",0.982857142857143,0.998040816326531
350,4,"LOGIS",0.988571428571429,0.99934693877551
350,4,"SVM",0.985714285714286,0.999183673469388
350,4,"KNN",0.948571428571429,0
350,4,"RF",0.991428571428571,0.999020408163265
350,4,"XGB",0.985714285714286,0.998204081632653
350,5,"LOGIS",0.988571428571429,0.998367346938775
350,5,"SVM",0.971428571428571,0.998204081632653
350,5,"KNN",0.937142857142857,0
350,5,"RF",0.994285714285714,0.999591836734694
350,5,"XGB",0.988571428571429,0.998530612244898
350,6,"LOGIS",0.98,0.997551020408163
350,6,"SVM",0.988571428571429,1
350,6,"KNN",0.942857142857143,0
350,6,"RF",0.988571428571429,1
350,6,"XGB",0.991428571428571,0.999510204081633
350,7,"LOGIS",0.997142857142857,1
350,7,"SVM",0.985714285714286,0.999673469387755
350,7,"KNN",0.968571428571429,0
350,7,"RF",0.994285714285714,0.999673469387755
350,7,"XGB",0.974285714285714,0.999020408163265
350,8,"LOGIS",0.997142857142857,0.999183673469388
350,8,"SVM",0.991428571428571,0.999673469387755
350,8,"KNN",0.931428571428571,0
350,8,"RF",0.982857142857143,0.999020408163265
350,8,"XGB",0.982857142857143,0.999510204081633
350,9,"LOGIS",0.994285714285714,0.99934693877551
350,9,"SVM",0.985714285714286,0.999673469387755
350,9,"KNN",0.948571428571429,0
350,9,"RF",0.988571428571429,0.99934693877551
350,9,"XGB",0.991428571428571,0.999673469387755
350,10,"LOGIS",0.991428571428571,0.997877551020408
350,10,"SVM",0.977142857142857,0.999510204081633
350,10,"KNN",0.945714285714286,0
350,10,"RF",0.988571428571429,0.999836734693878
350,10,"XGB",0.988571428571429,0.999183673469388
350,11,"LOGIS",0.991428571428571,0.999836734693878
350,11,"SVM",0.991428571428571,0.999836734693878
350,11,"KNN",0.957142857142857,0
350,11,"RF",0.988571428571429,0.999265306122449
350,11,"XGB",0.98,0.99934693877551
350,12,"LOGIS",1,1
350,12,"SVM",0.997142857142857,1
350,12,"KNN",0.931428571428571,0
350,12,"RF",0.994285714285714,1
350,12,"XGB",0.982857142857143,0.998040816326531
350,13,"LOGIS",0.985714285714286,0.998040816326531
350,13,"SVM",0.98,0.999510204081633
350,13,"KNN",0.96,0
350,13,"RF",0.991428571428571,0.99934693877551
350,13,"XGB",0.994285714285714,0.99934693877551
350,14,"LOGIS",0.991428571428571,0.99869387755102
350,14,"SVM",0.991428571428571,1
350,14,"KNN",0.957142857142857,0
350,14,"RF",0.985714285714286,0.999836734693878
350,14,"XGB",0.98,0.999020408163265
350,15,"LOGIS",0.997142857142857,1
350,15,"SVM",0.991428571428571,0.999836734693878
350,15,"KNN",0.951428571428572,0
350,15,"RF",0.991428571428571,0.999755102040816
350,15,"XGB",0.98,0.998530612244898
350,16,"LOGIS",0.991428571428571,1
350,16,"SVM",0.982857142857143,0.999673469387755
350,16,"KNN",0.917142857142857,0
350,16,"RF",0.982857142857143,0.999673469387755
350,16,"XGB",0.988571428571429,0.999510204081633
350,17,"LOGIS",1,1
350,17,"SVM",0.98,0.999020408163265
350,17,"KNN",0.945714285714286,0
350,17,"RF",0.985714285714286,0.998775510204082
350,17,"XGB",0.982857142857143,0.998857142857143
350,18,"LOGIS",0.991428571428571,1
350,18,"SVM",0.994285714285714,0.999673469387755
350,18,"KNN",0.94,0
350,18,"RF",0.988571428571429,1
350,18,"XGB",0.991428571428571,0.999673469387755
350,19,"LOGIS",0.988571428571429,1
350,19,"SVM",0.988571428571429,0.999183673469388
350,19,"KNN",0.948571428571429,0
350,19,"RF",0.988571428571429,0.999510204081633
350,19,"XGB",0.991428571428571,0.999673469387755
350,20,"LOGIS",0.974285714285714,0.997061224489796
350,20,"SVM",0.982857142857143,0.99869387755102
350,20,"KNN",0.951428571428571,0
350,20,"RF",0.985714285714286,0.999591836734694
350,20,"XGB",0.991428571428571,0.999673469387755
370,1,"LOGIS",0.997297297297297,1
370,1,"SVM",0.983783783783784,0.99926953981008
370,1,"KNN",0.945945945945946,0
370,1,"RF",0.991891891891892,0.999707815924032
370,1,"XGB",0.981081081081081,0.999123447772096
370,2,"LOGIS",0.983783783783784,0.999123447772096
370,2,"SVM",0.981081081081081,0.999415631848064
370,2,"KNN",0.932432432432432,0
370,2,"RF",0.983783783783784,0.998539079620161
370,2,"XGB",0.978378378378378,0.997954711468225
370,3,"LOGIS",0.978378378378378,0.998831263696129
370,3,"SVM",0.991891891891892,0.99926953981008
370,3,"KNN",0.935135135135135,0
370,3,"RF",0.986486486486487,0.998904309715121
370,3,"XGB",0.986486486486487,0.99926953981008
370,4,"LOGIS",0.994594594594595,0.999853907962016
370,4,"SVM",0.989189189189189,0.999707815924032
370,4,"KNN",0.951351351351351,0
370,4,"RF",0.994594594594595,1
370,4,"XGB",0.989189189189189,0.999926953981008
370,5,"LOGIS",0.978378378378378,0.995617238860482
370,5,"SVM",0.989189189189189,1
370,5,"KNN",0.959459459459459,0
370,5,"RF",0.994594594594595,1
370,5,"XGB",0.991891891891892,0.999123447772096
370,6,"LOGIS",0.994594594594595,0.998246895544193
370,6,"SVM",0.994594594594595,0.999707815924032
370,6,"KNN",0.959459459459459,0
370,6,"RF",0.994594594594595,0.999926953981008
370,6,"XGB",0.989189189189189,0.99926953981008
370,7,"LOGIS",0.997297297297297,0.999853907962016
370,7,"SVM",0.994594594594595,0.999707815924032
370,7,"KNN",0.945945945945946,0
370,7,"RF",0.997297297297297,0.999707815924032
370,7,"XGB",0.986486486486487,0.999561723886048
370,8,"LOGIS",0.986486486486487,1
370,8,"SVM",0.994594594594595,1
370,8,"KNN",0.951351351351351,0
370,8,"RF",0.997297297297297,1
370,8,"XGB",0.986486486486487,0.999561723886048
370,9,"LOGIS",0.981081081081081,0.998100803506209
370,9,"SVM",0.994594594594595,0.99926953981008
370,9,"KNN",0.943243243243243,0
370,9,"RF",0.989189189189189,0.998758217677137
370,9,"XGB",0.989189189189189,0.999415631848064
370,10,"LOGIS",0.991891891891892,0.998392987582177
370,10,"SVM",0.978378378378378,0.998831263696129
370,10,"KNN",0.940540540540541,0
370,10,"RF",0.983783783783784,0.998977355734113
370,10,"XGB",0.986486486486487,0.997516435354273
370,11,"LOGIS",0.983783783783784,0.999123447772096
370,11,"SVM",0.983783783783784,0.999415631848064
370,11,"KNN",0.951351351351351,0
370,11,"RF",0.986486486486487,0.999707815924032
370,11,"XGB",0.989189189189189,0.998539079620161
370,12,"LOGIS",0.997297297297297,0.999707815924032
370,12,"SVM",0.981081081081081,0.998539079620161
370,12,"KNN",0.954054054054054,0
370,12,"RF",0.983783783783784,0.99926953981008
370,12,"XGB",0.972972972972973,0.998685171658145
370,13,"LOGIS",0.981081081081081,0.998392987582177
370,13,"SVM",0.994594594594595,0.999707815924032
370,13,"KNN",0.937837837837838,0
370,13,"RF",0.991891891891892,0.999853907962016
370,13,"XGB",0.991891891891892,0.999561723886048
370,14,"LOGIS",0.981081081081081,0.999415631848064
370,14,"SVM",0.991891891891892,0.999853907962016
370,14,"KNN",0.948648648648649,0
370,14,"RF",0.994594594594595,1
370,14,"XGB",0.981081081081081,0.998977355734113
370,15,"LOGIS",0.997297297297297,1
370,15,"SVM",0.986486486486487,0.999853907962016
370,15,"KNN",0.943243243243243,0
370,15,"RF",0.991891891891892,0.999561723886048
370,15,"XGB",0.991891891891892,1
370,16,"LOGIS",0.981081081081081,0.998246895544193
370,16,"SVM",0.994594594594595,0.999707815924032
370,16,"KNN",0.943243243243243,0
370,16,"RF",0.994594594594595,0.999780861943024
370,16,"XGB",0.989189189189189,0.999561723886048
370,17,"LOGIS",0.989189189189189,0.997954711468225
370,17,"SVM",0.986486486486487,0.999561723886048
370,17,"KNN",0.945945945945946,0
370,17,"RF",0.986486486486487,0.999853907962016
370,17,"XGB",0.991891891891892,0.998977355734113
370,18,"LOGIS",0.986486486486487,0.999853907962016
370,18,"SVM",0.991891891891892,0.999707815924032
370,18,"KNN",0.935135135135135,0
370,18,"RF",0.997297297297297,1
370,18,"XGB",0.983783783783784,0.999561723886048
370,19,"LOGIS",0.997297297297297,1
370,19,"SVM",0.983783783783784,0.998977355734113
370,19,"KNN",0.943243243243243,0
370,19,"RF",0.981081081081081,0.999561723886048
370,19,"XGB",0.989189189189189,0.999415631848064
370,20,"LOGIS",0.994594594594595,0.999853907962016
370,20,"SVM",0.983783783783784,0.999561723886048
370,20,"KNN",0.954054054054054,0
370,20,"RF",0.991891891891892,1
370,20,"XGB",0.991891891891892,1
390,1,"LOGIS",1,1
390,1,"SVM",0.992307692307692,0.999342537804076
390,1,"KNN",0.948717948717949,0
390,1,"RF",0.992307692307692,0.999474030243261
390,1,"XGB",0.982051282051282,0.998948060486522
390,2,"LOGIS",1,1
390,2,"SVM",0.98974358974359,1
390,2,"KNN",0.930769230769231,0
390,2,"RF",0.994871794871795,0.999605522682446
390,2,"XGB",0.984615384615385,0.999211045364891
390,3,"LOGIS",0.997435897435897,0.999868507560815
390,3,"SVM",0.982051282051282,0.999474030243261
390,3,"KNN",0.930769230769231,0
390,3,"RF",0.987179487179487,0.999474030243261
390,3,"XGB",0.98974358974359,0.999211045364892
390,4,"LOGIS",1,1
390,4,"SVM",0.98974358974359,0.99973701512163
390,4,"KNN",0.953846153846154,0
390,4,"RF",0.992307692307692,0.99973701512163
390,4,"XGB",0.982051282051282,0.998685075608153
390,5,"LOGIS",0.997435897435897,1
390,5,"SVM",0.976923076923077,0.998290598290598
390,5,"KNN",0.951282051282051,0
390,5,"RF",0.98974358974359,0.99973701512163
390,5,"XGB",0.979487179487179,0.997764628533859
390,6,"LOGIS",1,1
390,6,"SVM",0.984615384615385,0.999342537804076
390,6,"KNN",0.953846153846154,0
390,6,"RF",0.98974358974359,1
390,6,"XGB",0.984615384615385,0.999079552925707
390,7,"LOGIS",1,1
390,7,"SVM",0.992307692307692,0.999605522682446
390,7,"KNN",0.941025641025641,0
390,7,"RF",0.992307692307692,0.999802761341223
390,7,"XGB",0.994871794871795,0.99973701512163
390,8,"LOGIS",1,1
390,8,"SVM",0.992307692307692,0.99973701512163
390,8,"KNN",0.958974358974359,0
390,8,"RF",0.98974358974359,0.999211045364891
390,8,"XGB",0.98974358974359,0.999211045364891
390,9,"LOGIS",0.997435897435897,1
390,9,"SVM",0.982051282051282,0.997107166337936
390,9,"KNN",0.948717948717949,0
390,9,"RF",0.982051282051282,0.998685075608153
390,9,"XGB",0.98974358974359,0.998422090729783
390,10,"LOGIS",0.997435897435897,1
390,10,"SVM",0.976923076923077,0.999474030243261
390,10,"KNN",0.923076923076923,0
390,10,"RF",0.98974358974359,0.999079552925707
390,10,"XGB",0.982051282051282,0.998685075608153
390,11,"LOGIS",1,1
390,11,"SVM",0.982051282051282,0.999079552925707
390,11,"KNN",0.935897435897436,0
390,11,"RF",0.984615384615385,0.999605522682446
390,11,"XGB",0.98974358974359,1
390,12,"LOGIS",1,1
390,12,"SVM",0.971794871794872,0.999211045364891
390,12,"KNN",0.948717948717949,0
390,12,"RF",0.979487179487179,0.99973701512163
390,12,"XGB",0.974358974358974,0.999276791584484
390,13,"LOGIS",0.997435897435897,1
390,13,"SVM",0.982051282051282,0.999474030243261
390,13,"KNN",0.953846153846154,0
390,13,"RF",0.987179487179487,0.999474030243261
390,13,"XGB",0.976923076923077,0.999342537804076
390,14,"LOGIS",0.997435897435897,1
390,14,"SVM",0.987179487179487,0.999474030243261
390,14,"KNN",0.953846153846154,0
390,14,"RF",0.98974358974359,0.998816568047337
390,14,"XGB",0.98974358974359,1
390,15,"LOGIS",0.997435897435897,1
390,15,"SVM",0.98974358974359,0.999474030243261
390,15,"KNN",0.961538461538462,0
390,15,"RF",0.98974358974359,0.999671268902038
390,15,"XGB",0.98974358974359,1
390,16,"LOGIS",1,1
390,16,"SVM",0.987179487179487,0.998816568047337
390,16,"KNN",0.928205128205128,0
390,16,"RF",0.98974358974359,0.999605522682446
390,16,"XGB",0.98974358974359,0.999474030243261
390,17,"LOGIS",1,1
390,17,"SVM",0.98974358974359,0.999605522682446
390,17,"KNN",0.953846153846154,0
390,17,"RF",0.987179487179487,1
390,17,"XGB",0.994871794871795,0.999868507560815
390,18,"LOGIS",1,1
390,18,"SVM",0.98974358974359,0.999605522682446
390,18,"KNN",0.964102564102564,0
390,18,"RF",0.997435897435897,1
390,18,"XGB",0.987179487179487,1
390,19,"LOGIS",1,1
390,19,"SVM",0.987179487179487,0.999605522682446
390,19,"KNN",0.956410256410256,0
390,19,"RF",0.984615384615385,0.999474030243261
390,19,"XGB",0.98974358974359,0.999474030243261
390,20,"LOGIS",0.997435897435897,0.999868507560815
390,20,"SVM",0.982051282051282,0.999605522682446
390,20,"KNN",0.941025641025641,0
390,20,"RF",0.987179487179487,0.999868507560815
390,20,"XGB",0.98974358974359,0.997764628533859
