"total_size","draw","method","accuracy","auc"
110,12,"LOGIS",0.8,0.847933884297521
110,12,"SVM",0.790909090909091,0.846280991735537
110,12,"KNN",0.772727272727273,0
110,12,"RF",0.836363636363636,0.868595041322314
110,12,"XGB",0.781818181818182,0.80495867768595
110,13,"LOGIS",0.790909090909091,0.871074380165289
110,13,"SVM",0.818181818181818,0.869421487603306
110,13,"KNN",0.790909090909091,0
110,13,"RF",0.827272727272727,0.864462809917355
110,13,"XGB",0.718181818181818,0.803305785123967
110,14,"LOGIS",0.790909090909091,0.871074380165289
110,14,"SVM",0.763636363636364,0.866115702479339
110,14,"KNN",0.781818181818182,0
110,14,"RF",0.790909090909091,0.851239669421488
110,14,"XGB",0.754545454545455,0.84297520661157
110,15,"LOGIS",0.827272727272727,0.884297520661157
110,15,"SVM",0.809090909090909,0.907438016528926
110,15,"KNN",0.763636363636364,0
110,15,"RF",0.8,0.864462809917355
110,15,"XGB",0.763636363636364,0.854545454545455
110,16,"LOGIS",0.754545454545455,0.816528925619835
110,16,"SVM",0.745454545454545,0.829752066115703
110,16,"KNN",0.745454545454545,0
110,16,"RF",0.736363636363636,0.828099173553719
110,16,"XGB",0.7,0.8
110,17,"LOGIS",0.8,0.884297520661157
110,17,"SVM",0.827272727272727,0.887603305785124
110,17,"KNN",0.772727272727273,0
110,17,"RF",0.809090909090909,0.868595041322314
110,17,"XGB",0.763636363636364,0.869421487603306
110,18,"LOGIS",0.745454545454545,0.8
110,18,"SVM",0.745454545454545,0.836363636363636
110,18,"KNN",0.727272727272727,0
110,18,"RF",0.763636363636364,0.835537190082645
110,18,"XGB",0.745454545454545,0.803305785123967
110,19,"LOGIS",0.718181818181818,0.823140495867769
110,19,"SVM",0.772727272727273,0.844628099173554
110,19,"KNN",0.754545454545455,0
110,19,"RF",0.790909090909091,0.844628099173554
110,19,"XGB",0.736363636363636,0.844628099173554
110,20,"LOGIS",0.736363636363636,0.813223140495868
110,20,"SVM",0.772727272727273,0.823140495867769
110,20,"KNN",0.763636363636364,0
110,20,"RF",0.781818181818182,0.841322314049587
110,20,"XGB",0.763636363636364,0.819834710743802
110,21,"LOGIS",0.727272727272727,0.806611570247934
110,21,"SVM",0.736363636363636,0.8
110,21,"KNN",0.7,0
110,21,"RF",0.718181818181818,0.766942148760331
110,21,"XGB",0.690909090909091,0.84297520661157
110,22,"LOGIS",0.781818181818182,0.841322314049587
110,22,"SVM",0.781818181818182,0.867768595041322
110,22,"KNN",0.745454545454545,0
110,22,"RF",0.754545454545455,0.833057851239669
110,22,"XGB",0.627272727272727,0.738842975206612
110,23,"LOGIS",0.772727272727273,0.84297520661157
110,23,"SVM",0.772727272727273,0.862809917355372
110,23,"KNN",0.736363636363636,0
110,23,"RF",0.745454545454545,0.826446280991736
110,23,"XGB",0.736363636363636,0.814876033057851
110,24,"LOGIS",0.763636363636364,0.833057851239669
110,24,"SVM",0.754545454545455,0.834710743801653
110,24,"KNN",0.745454545454545,0
110,24,"RF",0.754545454545455,0.831404958677686
110,24,"XGB",0.772727272727273,0.867768595041322
110,25,"LOGIS",0.809090909090909,0.88595041322314
110,25,"SVM",0.836363636363636,0.867768595041322
110,25,"KNN",0.790909090909091,0
110,25,"RF",0.790909090909091,0.843801652892562
110,25,"XGB",0.818181818181818,0.862809917355372
110,26,"LOGIS",0.772727272727273,0.871074380165289
110,26,"SVM",0.772727272727273,0.861157024793389
110,26,"KNN",0.8,0
110,26,"RF",0.772727272727273,0.866115702479339
110,26,"XGB",0.8,0.864462809917355
110,27,"LOGIS",0.718181818181818,0.816528925619835
110,27,"SVM",0.754545454545455,0.796694214876033
110,27,"KNN",0.718181818181818,0
110,27,"RF",0.736363636363636,0.802479338842975
110,27,"XGB",0.690909090909091,0.740495867768595
110,28,"LOGIS",0.781818181818182,0.852892561983471
110,28,"SVM",0.745454545454545,0.854545454545455
110,28,"KNN",0.763636363636364,0
110,28,"RF",0.745454545454545,0.862809917355372
110,28,"XGB",0.7,0.786776859504132
110,29,"LOGIS",0.754545454545455,0.869421487603306
110,29,"SVM",0.818181818181818,0.864462809917355
110,29,"KNN",0.754545454545455,0
110,29,"RF",0.781818181818182,0.829752066115703
110,29,"XGB",0.763636363636364,0.862809917355372
110,30,"LOGIS",0.727272727272727,0.824793388429752
110,30,"SVM",0.745454545454545,0.847933884297521
110,30,"KNN",0.790909090909091,0
110,30,"RF",0.736363636363636,0.879338842975207
110,30,"XGB",0.8,0.846280991735537
120,1,"LOGIS",0.8,0.8875
120,1,"SVM",0.816666666666667,0.880555555555556
120,1,"KNN",0.775,0
120,1,"RF",0.775,0.854166666666667
120,1,"XGB",0.766666666666667,0.823611111111111
120,2,"LOGIS",0.75,0.804166666666667
120,2,"SVM",0.775,0.815277777777778
120,2,"KNN",0.766666666666667,0
120,2,"RF",0.758333333333333,0.825694444444445
120,2,"XGB",0.708333333333333,0.793055555555556
120,3,"LOGIS",0.758333333333333,0.844444444444444
120,3,"SVM",0.741666666666667,0.811111111111111
120,3,"KNN",0.733333333333333,0
120,3,"RF",0.716666666666667,0.806944444444444
120,3,"XGB",0.791666666666667,0.840277777777778
120,4,"LOGIS",0.766666666666667,0.859722222222222
120,4,"SVM",0.741666666666667,0.841666666666667
120,4,"KNN",0.741666666666667,0
120,4,"RF",0.741666666666667,0.851388888888889
120,4,"XGB",0.783333333333333,0.829166666666667
120,5,"LOGIS",0.858333333333333,0.905555555555556
120,5,"SVM",0.808333333333333,0.870833333333333
120,5,"KNN",0.783333333333333,0
120,5,"RF",0.791666666666667,0.871527777777778
120,5,"XGB",0.75,0.819444444444444
120,6,"LOGIS",0.741666666666667,0.858333333333333
120,6,"SVM",0.8,0.883333333333333
120,6,"KNN",0.816666666666667,0
120,6,"RF",0.766666666666667,0.860416666666667
120,6,"XGB",0.791666666666667,0.838888888888889
120,7,"LOGIS",0.816666666666667,0.884722222222222
120,7,"SVM",0.841666666666667,0.886111111111111
120,7,"KNN",0.791666666666667,0
120,7,"RF",0.825,0.872222222222222
120,7,"XGB",0.75,0.816666666666667
120,8,"LOGIS",0.758333333333333,0.844444444444444
120,8,"SVM",0.775,0.831944444444444
120,8,"KNN",0.775,0
120,8,"RF",0.733333333333333,0.823611111111111
120,8,"XGB",0.708333333333333,0.801388888888889
120,9,"LOGIS",0.783333333333333,0.870833333333333
120,9,"SVM",0.783333333333333,0.873611111111111
120,9,"KNN",0.741666666666667,0
120,9,"RF",0.791666666666667,0.867361111111111
120,9,"XGB",0.791666666666667,0.826388888888889
120,10,"LOGIS",0.825,0.881944444444444
120,10,"SVM",0.808333333333333,0.875
120,10,"KNN",0.833333333333333,0
120,10,"RF",0.808333333333333,0.878472222222222
120,10,"XGB",0.808333333333333,0.858333333333333
120,11,"LOGIS",0.725,0.813888888888889
120,11,"SVM",0.741666666666667,0.818055555555556
120,11,"KNN",0.725,0
120,11,"RF",0.741666666666667,0.823611111111111
120,11,"XGB",0.75,0.805555555555556
120,12,"LOGIS",0.766666666666667,0.845833333333333
120,12,"SVM",0.766666666666667,0.843055555555556
120,12,"KNN",0.758333333333333,0
120,12,"RF",0.708333333333333,0.802777777777778
120,12,"XGB",0.741666666666667,0.844444444444444
120,13,"LOGIS",0.708333333333333,0.759722222222222
120,13,"SVM",0.75,0.795833333333333
120,13,"KNN",0.733333333333333,0
120,13,"RF",0.75,0.778472222222222
120,13,"XGB",0.733333333333333,0.788888888888889
120,14,"LOGIS",0.708333333333333,0.798611111111111
120,14,"SVM",0.75,0.836111111111111
120,14,"KNN",0.725,0
120,14,"RF",0.741666666666667,0.805555555555556
120,14,"XGB",0.733333333333333,0.802777777777778
120,15,"LOGIS",0.791666666666667,0.848611111111111
120,15,"SVM",0.8,0.893055555555555
120,15,"KNN",0.75,0
120,15,"RF",0.808333333333333,0.843055555555556
120,15,"XGB",0.716666666666667,0.784722222222222
120,16,"LOGIS",0.758333333333333,0.820833333333333
120,16,"SVM",0.758333333333333,0.830555555555556
120,16,"KNN",0.775,0
120,16,"RF",0.758333333333333,0.815277777777778
120,16,"XGB",0.725,0.7875
120,17,"LOGIS",0.791666666666667,0.836111111111111
120,17,"SVM",0.775,0.845833333333333
120,17,"KNN",0.758333333333333,0
120,17,"RF",0.775,0.840972222222222
120,17,"XGB",0.775,0.854166666666667
120,18,"LOGIS",0.766666666666667,0.827777777777778
120,18,"SVM",0.783333333333333,0.840277777777778
120,18,"KNN",0.8,0
120,18,"RF",0.758333333333333,0.833333333333333
120,18,"XGB",0.783333333333333,0.843055555555556
120,19,"LOGIS",0.775,0.854166666666667
120,19,"SVM",0.8,0.866666666666667
120,19,"KNN",0.758333333333333,0
120,19,"RF",0.783333333333333,0.852777777777778
120,19,"XGB",0.733333333333333,0.820833333333333
120,20,"LOGIS",0.741666666666667,0.841666666666667
120,20,"SVM",0.783333333333333,0.854166666666667
120,20,"KNN",0.775,0
120,20,"RF",0.791666666666667,0.865972222222222
120,20,"XGB",0.725,0.822222222222222
120,21,"LOGIS",0.775,0.845833333333333
120,21,"SVM",0.783333333333333,0.85
120,21,"KNN",0.841666666666667,0
120,21,"RF",0.783333333333333,0.851388888888889
120,21,"XGB",0.825,0.884722222222222
120,22,"LOGIS",0.733333333333333,0.811111111111111
120,22,"SVM",0.758333333333333,0.827777777777778
120,22,"KNN",0.741666666666667,0
120,22,"RF",0.741666666666667,0.817361111111111
120,22,"XGB",0.741666666666667,0.826388888888889
120,23,"LOGIS",0.775,0.868055555555556
120,23,"SVM",0.791666666666667,0.870833333333333
120,23,"KNN",0.766666666666667,0
120,23,"RF",0.783333333333333,0.854861111111111
120,23,"XGB",0.725,0.795833333333333
120,24,"LOGIS",0.8,0.879166666666667
120,24,"SVM",0.816666666666667,0.897222222222222
120,24,"KNN",0.825,0
120,24,"RF",0.775,0.879166666666667
120,24,"XGB",0.775,0.847222222222222
120,25,"LOGIS",0.733333333333333,0.805555555555556
120,25,"SVM",0.758333333333333,0.841666666666667
120,25,"KNN",0.716666666666667,0
120,25,"RF",0.758333333333333,0.830555555555556
120,25,"XGB",0.758333333333333,0.879166666666667
120,26,"LOGIS",0.733333333333333,0.820833333333333
120,26,"SVM",0.733333333333333,0.795833333333333
120,26,"KNN",0.733333333333333,0
120,26,"RF",0.733333333333333,0.844444444444444
120,26,"XGB",0.783333333333333,0.852777777777778
120,27,"LOGIS",0.8,0.847222222222222
120,27,"SVM",0.8,0.8375
120,27,"KNN",0.8,0
120,27,"RF",0.783333333333333,0.816666666666667
120,27,"XGB",0.775,0.858333333333333
120,28,"LOGIS",0.733333333333333,0.852777777777778
120,28,"SVM",0.758333333333333,0.845833333333333
120,28,"KNN",0.775,0
120,28,"RF",0.775,0.839583333333333
120,28,"XGB",0.741666666666667,0.829166666666667
120,29,"LOGIS",0.833333333333333,0.877777777777778
120,29,"SVM",0.833333333333333,0.8875
120,29,"KNN",0.775,0
120,29,"RF",0.816666666666667,0.870138888888889
120,29,"XGB",0.725,0.823611111111111
120,30,"LOGIS",0.725,0.825
120,30,"SVM",0.758333333333333,0.829166666666667
120,30,"KNN",0.775,0
120,30,"RF",0.725,0.817361111111111
120,30,"XGB",0.816666666666667,0.897222222222222
130,1,"LOGIS",0.746153846153846,0.85207100591716
130,1,"SVM",0.776923076923077,0.856804733727811
130,1,"KNN",0.753846153846154,0
130,1,"RF",0.769230769230769,0.858579881656805
130,1,"XGB",0.8,0.854437869822485
130,2,"LOGIS",0.815384615384615,0.856804733727811
130,2,"SVM",0.838461538461538,0.861538461538462
130,2,"KNN",0.807692307692308,0
130,2,"RF",0.807692307692308,0.850887573964497
130,2,"XGB",0.746153846153846,0.834319526627219
130,3,"LOGIS",0.761538461538461,0.846153846153846
130,3,"SVM",0.746153846153846,0.860355029585799
130,3,"KNN",0.776923076923077,0
130,3,"RF",0.769230769230769,0.868639053254438
130,3,"XGB",0.746153846153846,0.841420118343195
130,4,"LOGIS",0.730769230769231,0.828402366863905
130,4,"SVM",0.761538461538461,0.873372781065089
130,4,"KNN",0.753846153846154,0
130,4,"RF",0.746153846153846,0.828402366863905
130,4,"XGB",0.753846153846154,0.82603550295858
130,5,"LOGIS",0.761538461538461,0.857988165680473
130,5,"SVM",0.776923076923077,0.857988165680473
130,5,"KNN",0.784615384615385,0
130,5,"RF",0.8,0.869822485207101
130,5,"XGB",0.730769230769231,0.8
130,6,"LOGIS",0.776923076923077,0.894674556213018
130,6,"SVM",0.846153846153846,0.887573964497041
130,6,"KNN",0.8,0
130,6,"RF",0.830769230769231,0.891715976331361
130,6,"XGB",0.707692307692308,0.783431952662722
130,7,"LOGIS",0.753846153846154,0.831952662721893
130,7,"SVM",0.792307692307692,0.835502958579882
130,7,"KNN",0.761538461538461,0
130,7,"RF",0.784615384615385,0.81301775147929
130,7,"XGB",0.7,0.824852071005917
130,8,"LOGIS",0.784615384615385,0.863905325443787
130,8,"SVM",0.784615384615385,0.886390532544379
130,8,"KNN",0.792307692307692,0
130,8,"RF",0.776923076923077,0.865680473372781
130,8,"XGB",0.784615384615385,0.853254437869822
130,9,"LOGIS",0.769230769230769,0.860355029585799
130,9,"SVM",0.792307692307692,0.863905325443787
130,9,"KNN",0.784615384615385,0
130,9,"RF",0.807692307692308,0.870414201183432
130,9,"XGB",0.738461538461539,0.822485207100592
130,10,"LOGIS",0.753846153846154,0.81301775147929
130,10,"SVM",0.753846153846154,0.843786982248521
130,10,"KNN",0.746153846153846,0
130,10,"RF",0.715384615384615,0.812426035502959
130,10,"XGB",0.753846153846154,0.848520710059172
130,11,"LOGIS",0.753846153846154,0.860355029585799
130,11,"SVM",0.746153846153846,0.880473372781065
130,11,"KNN",0.738461538461538,0
130,11,"RF",0.761538461538462,0.868639053254438
130,11,"XGB",0.776923076923077,0.879289940828402
130,12,"LOGIS",0.784615384615385,0.82603550295858
130,12,"SVM",0.8,0.850887573964497
130,12,"KNN",0.753846153846154,0
130,12,"RF",0.753846153846154,0.823668639053254
130,12,"XGB",0.730769230769231,0.829585798816568
130,13,"LOGIS",0.715384615384615,0.805917159763314
130,13,"SVM",0.738461538461539,0.830769230769231
130,13,"KNN",0.730769230769231,0
130,13,"RF",0.753846153846154,0.817159763313609
130,13,"XGB",0.769230769230769,0.855621301775148
130,14,"LOGIS",0.761538461538461,0.849704142011834
130,14,"SVM",0.753846153846154,0.854437869822485
130,14,"KNN",0.792307692307692,0
130,14,"RF",0.776923076923077,0.833727810650888
130,14,"XGB",0.784615384615385,0.875739644970414
130,15,"LOGIS",0.769230769230769,0.860355029585799
130,15,"SVM",0.807692307692308,0.880473372781065
130,15,"KNN",0.807692307692308,0
130,15,"RF",0.823076923076923,0.878698224852071
130,15,"XGB",0.730769230769231,0.830769230769231
130,16,"LOGIS",0.776923076923077,0.846153846153846
130,16,"SVM",0.784615384615385,0.83905325443787
130,16,"KNN",0.753846153846154,0
130,16,"RF",0.807692307692308,0.834319526627219
130,16,"XGB",0.753846153846154,0.814201183431953
130,17,"LOGIS",0.792307692307692,0.879289940828402
130,17,"SVM",0.8,0.886390532544379
130,17,"KNN",0.761538461538461,0
130,17,"RF",0.784615384615385,0.86508875739645
130,17,"XGB",0.753846153846154,0.85207100591716
130,18,"LOGIS",0.807692307692308,0.849704142011834
130,18,"SVM",0.776923076923077,0.85207100591716
130,18,"KNN",0.769230769230769,0
130,18,"RF",0.761538461538461,0.842603550295858
130,18,"XGB",0.738461538461539,0.797633136094675
130,19,"LOGIS",0.753846153846154,0.872189349112426
130,19,"SVM",0.784615384615385,0.884023668639053
130,19,"KNN",0.807692307692308,0
130,19,"RF",0.815384615384615,0.873372781065089
130,19,"XGB",0.769230769230769,0.843786982248521
130,20,"LOGIS",0.784615384615385,0.859171597633136
130,20,"SVM",0.8,0.861538461538462
130,20,"KNN",0.792307692307692,0
130,20,"RF",0.792307692307692,0.846745562130177
130,20,"XGB",0.792307692307692,0.859171597633136
130,21,"LOGIS",0.861538461538462,0.893491124260355
130,21,"SVM",0.861538461538462,0.900591715976331
130,21,"KNN",0.807692307692308,0
130,21,"RF",0.869230769230769,0.901775147928994
130,21,"XGB",0.7,0.802366863905325
130,22,"LOGIS",0.792307692307692,0.868639053254438
130,22,"SVM",0.807692307692308,0.897041420118343
130,22,"KNN",0.769230769230769,0
130,22,"RF",0.815384615384615,0.891715976331361
130,22,"XGB",0.792307692307692,0.856804733727811
130,23,"LOGIS",0.8,0.882840236686391
130,23,"SVM",0.838461538461538,0.885207100591716
130,23,"KNN",0.838461538461538,0
130,23,"RF",0.815384615384615,0.886390532544379
130,23,"XGB",0.715384615384615,0.802366863905325
130,24,"LOGIS",0.769230769230769,0.854437869822485
130,24,"SVM",0.823076923076923,0.844970414201183
130,24,"KNN",0.776923076923077,0
130,24,"RF",0.8,0.833136094674556
130,24,"XGB",0.692307692307692,0.809467455621302
130,25,"LOGIS",0.776923076923077,0.866272189349112
130,25,"SVM",0.815384615384615,0.884023668639053
130,25,"KNN",0.815384615384615,0
130,25,"RF",0.823076923076923,0.881065088757396
130,25,"XGB",0.746153846153846,0.817751479289941
130,26,"LOGIS",0.792307692307692,0.854437869822485
130,26,"SVM",0.792307692307692,0.866272189349112
130,26,"KNN",0.784615384615385,0
130,26,"RF",0.769230769230769,0.847337278106509
130,26,"XGB",0.784615384615385,0.843786982248521
130,27,"LOGIS",0.8,0.880473372781065
130,27,"SVM",0.815384615384615,0.884023668639053
130,27,"KNN",0.807692307692308,0
130,27,"RF",0.8,0.879881656804734
130,27,"XGB",0.738461538461539,0.841420118343195
130,28,"LOGIS",0.776923076923077,0.889940828402367
130,28,"SVM",0.8,0.867455621301775
130,28,"KNN",0.8,0
130,28,"RF",0.776923076923077,0.850295857988166
130,28,"XGB",0.769230769230769,0.843786982248521
130,29,"LOGIS",0.8,0.885207100591716
130,29,"SVM",0.823076923076923,0.866272189349112
130,29,"KNN",0.838461538461538,0
130,29,"RF",0.807692307692308,0.886390532544379
130,29,"XGB",0.8,0.861538461538462
130,30,"LOGIS",0.776923076923077,0.86508875739645
130,30,"SVM",0.761538461538462,0.871005917159763
130,30,"KNN",0.769230769230769,0
130,30,"RF",0.776923076923077,0.863313609467456
130,30,"XGB",0.776923076923077,0.871005917159763
140,1,"LOGIS",0.778571428571429,0.833673469387755
140,1,"SVM",0.778571428571429,0.861224489795918
140,1,"KNN",0.75,0
140,1,"RF",0.771428571428571,0.850510204081633
140,1,"XGB",0.792857142857143,0.86530612244898
140,2,"LOGIS",0.764285714285714,0.848979591836735
140,2,"SVM",0.807142857142857,0.868367346938775
140,2,"KNN",0.771428571428571,0
140,2,"RF",0.75,0.866836734693878
140,2,"XGB",0.735714285714286,0.827551020408163
140,3,"LOGIS",0.778571428571429,0.878571428571429
140,3,"SVM",0.807142857142857,0.875510204081633
140,3,"KNN",0.785714285714286,0
140,3,"RF",0.785714285714286,0.860714285714286
140,3,"XGB",0.8,0.848979591836735
140,4,"LOGIS",0.728571428571429,0.826530612244898
140,4,"SVM",0.714285714285714,0.802040816326531
140,4,"KNN",0.735714285714286,0
140,4,"RF",0.728571428571429,0.811224489795918
140,4,"XGB",0.742857142857143,0.83265306122449
140,5,"LOGIS",0.778571428571429,0.874489795918367
140,5,"SVM",0.778571428571429,0.869387755102041
140,5,"KNN",0.757142857142857,0
140,5,"RF",0.778571428571429,0.852551020408163
140,5,"XGB",0.792857142857143,0.857142857142857
140,6,"LOGIS",0.807142857142857,0.861224489795918
140,6,"SVM",0.807142857142857,0.9
140,6,"KNN",0.792857142857143,0
140,6,"RF",0.807142857142857,0.880612244897959
140,6,"XGB",0.692857142857143,0.759183673469388
140,7,"LOGIS",0.785714285714286,0.847959183673469
140,7,"SVM",0.785714285714286,0.852040816326531
140,7,"KNN",0.757142857142857,0
140,7,"RF",0.778571428571429,0.864795918367347
140,7,"XGB",0.721428571428571,0.8
140,8,"LOGIS",0.771428571428571,0.861224489795918
140,8,"SVM",0.771428571428571,0.843877551020408
140,8,"KNN",0.742857142857143,0
140,8,"RF",0.778571428571429,0.831632653061224
140,8,"XGB",0.764285714285714,0.837755102040816
140,9,"LOGIS",0.742857142857143,0.845918367346939
140,9,"SVM",0.742857142857143,0.831632653061224
140,9,"KNN",0.742857142857143,0
140,9,"RF",0.742857142857143,0.823979591836735
140,9,"XGB",0.778571428571429,0.86530612244898
140,10,"LOGIS",0.8,0.855102040816327
140,10,"SVM",0.807142857142857,0.863265306122449
140,10,"KNN",0.757142857142857,0
140,10,"RF",0.792857142857143,0.852551020408163
140,10,"XGB",0.785714285714286,0.855102040816326
140,11,"LOGIS",0.757142857142857,0.848979591836735
140,11,"SVM",0.792857142857143,0.875510204081633
140,11,"KNN",0.807142857142857,0
140,11,"RF",0.807142857142857,0.879591836734694
140,11,"XGB",0.714285714285714,0.821428571428572
140,12,"LOGIS",0.75,0.829591836734694
140,12,"SVM",0.735714285714286,0.835714285714286
140,12,"KNN",0.728571428571429,0
140,12,"RF",0.771428571428571,0.826020408163265
140,12,"XGB",0.757142857142857,0.837755102040816
140,13,"LOGIS",0.771428571428571,0.863265306122449
140,13,"SVM",0.8,0.855102040816327
140,13,"KNN",0.771428571428571,0
140,13,"RF",0.792857142857143,0.856632653061224
140,13,"XGB",0.742857142857143,0.831632653061224
140,14,"LOGIS",0.764285714285714,0.860204081632653
140,14,"SVM",0.764285714285714,0.838775510204082
140,14,"KNN",0.771428571428571,0
140,14,"RF",0.735714285714286,0.816836734693878
140,14,"XGB",0.714285714285714,0.785714285714286
140,15,"LOGIS",0.778571428571429,0.83469387755102
140,15,"SVM",0.792857142857143,0.844897959183673
140,15,"KNN",0.771428571428571,0
140,15,"RF",0.8,0.829591836734694
140,15,"XGB",0.707142857142857,0.783673469387755
140,16,"LOGIS",0.792857142857143,0.862244897959184
140,16,"SVM",0.764285714285714,0.860204081632653
140,16,"KNN",0.778571428571429,0
140,16,"RF",0.771428571428571,0.843367346938775
140,16,"XGB",0.735714285714286,0.827551020408163
140,17,"LOGIS",0.75,0.821428571428572
140,17,"SVM",0.735714285714286,0.83265306122449
140,17,"KNN",0.742857142857143,0
140,17,"RF",0.792857142857143,0.852040816326531
140,17,"XGB",0.75,0.818367346938776
140,18,"LOGIS",0.785714285714286,0.853061224489796
140,18,"SVM",0.771428571428571,0.854081632653061
140,18,"KNN",0.778571428571429,0
140,18,"RF",0.8,0.85969387755102
140,18,"XGB",0.771428571428571,0.83469387755102
140,19,"LOGIS",0.785714285714286,0.859183673469388
140,19,"SVM",0.807142857142857,0.877551020408163
140,19,"KNN",0.778571428571429,0
140,19,"RF",0.807142857142857,0.855102040816327
140,19,"XGB",0.757142857142857,0.844897959183673
140,20,"LOGIS",0.8,0.868367346938775
140,20,"SVM",0.792857142857143,0.864285714285714
140,20,"KNN",0.778571428571429,0
140,20,"RF",0.8,0.866836734693878
140,20,"XGB",0.721428571428571,0.805102040816327
140,21,"LOGIS",0.764285714285714,0.843877551020408
140,21,"SVM",0.757142857142857,0.844897959183673
140,21,"KNN",0.771428571428571,0
140,21,"RF",0.764285714285714,0.856632653061224
140,21,"XGB",0.807142857142857,0.881632653061225
140,22,"LOGIS",0.757142857142857,0.859183673469388
140,22,"SVM",0.764285714285714,0.844897959183673
140,22,"KNN",0.771428571428571,0
140,22,"RF",0.764285714285714,0.832142857142857
140,22,"XGB",0.75,0.816326530612245
140,23,"LOGIS",0.728571428571429,0.841836734693878
140,23,"SVM",0.757142857142857,0.831632653061224
140,23,"KNN",0.792857142857143,0
140,23,"RF",0.735714285714286,0.825
140,23,"XGB",0.8,0.9
140,24,"LOGIS",0.764285714285714,0.844897959183673
140,24,"SVM",0.807142857142857,0.860204081632653
140,24,"KNN",0.771428571428571,0
140,24,"RF",0.771428571428571,0.838775510204082
140,24,"XGB",0.735714285714286,0.794897959183673
140,25,"LOGIS",0.75,0.851020408163265
140,25,"SVM",0.757142857142857,0.866326530612245
140,25,"KNN",0.75,0
140,25,"RF",0.785714285714286,0.864795918367347
140,25,"XGB",0.821428571428571,0.894897959183673
140,26,"LOGIS",0.792857142857143,0.869387755102041
140,26,"SVM",0.785714285714286,0.847959183673469
140,26,"KNN",0.785714285714286,0
140,26,"RF",0.785714285714286,0.840816326530612
140,26,"XGB",0.792857142857143,0.883673469387755
140,27,"LOGIS",0.75,0.860204081632653
140,27,"SVM",0.785714285714286,0.853061224489796
140,27,"KNN",0.735714285714286,0
140,27,"RF",0.728571428571429,0.819387755102041
140,27,"XGB",0.807142857142857,0.879591836734694
140,28,"LOGIS",0.778571428571429,0.843877551020408
140,28,"SVM",0.785714285714286,0.857142857142857
140,28,"KNN",0.757142857142857,0
140,28,"RF",0.785714285714286,0.833673469387755
140,28,"XGB",0.771428571428571,0.855102040816326
140,29,"LOGIS",0.771428571428571,0.85
140,29,"SVM",0.785714285714286,0.842857142857143
140,29,"KNN",0.792857142857143,0
140,29,"RF",0.764285714285714,0.829591836734694
140,29,"XGB",0.764285714285714,0.816326530612245
140,30,"LOGIS",0.728571428571429,0.845918367346939
140,30,"SVM",0.764285714285714,0.839795918367347
140,30,"KNN",0.735714285714286,0
140,30,"RF",0.721428571428571,0.824489795918367
140,30,"XGB",0.728571428571429,0.844897959183673
150,1,"LOGIS",0.786666666666667,0.871111111111111
150,1,"SVM",0.786666666666667,0.861333333333333
150,1,"KNN",0.746666666666667,0
150,1,"RF",0.753333333333333,0.825333333333333
150,1,"XGB",0.806666666666667,0.890666666666667
150,2,"LOGIS",0.766666666666667,0.856
150,2,"SVM",0.746666666666667,0.853333333333333
150,2,"KNN",0.733333333333333,0
150,2,"RF",0.76,0.857333333333333
150,2,"XGB",0.766666666666667,0.851555555555556
150,3,"LOGIS",0.786666666666667,0.853333333333333
150,3,"SVM",0.806666666666667,0.875555555555556
150,3,"KNN",0.8,0
150,3,"RF",0.786666666666667,0.865777777777778
150,3,"XGB",0.773333333333333,0.849777777777778
150,4,"LOGIS",0.773333333333333,0.863111111111111
150,4,"SVM",0.786666666666667,0.876444444444444
150,4,"KNN",0.766666666666667,0
150,4,"RF",0.773333333333333,0.859555555555556
150,4,"XGB",0.726666666666667,0.813333333333333
150,5,"LOGIS",0.8,0.877333333333333
150,5,"SVM",0.793333333333333,0.879111111111111
150,5,"KNN",0.793333333333333,0
150,5,"RF",0.766666666666667,0.851111111111111
150,5,"XGB",0.7,0.772444444444444
150,6,"LOGIS",0.773333333333333,0.854222222222222
150,6,"SVM",0.753333333333333,0.829333333333333
150,6,"KNN",0.74,0
150,6,"RF",0.753333333333333,0.816
150,6,"XGB",0.76,0.854222222222222
150,7,"LOGIS",0.793333333333333,0.868444444444444
150,7,"SVM",0.813333333333333,0.884444444444444
150,7,"KNN",0.766666666666667,0
150,7,"RF",0.806666666666667,0.879555555555556
150,7,"XGB",0.693333333333333,0.785777777777778
150,8,"LOGIS",0.786666666666667,0.860444444444444
150,8,"SVM",0.786666666666667,0.878222222222222
150,8,"KNN",0.793333333333333,0
150,8,"RF",0.78,0.851111111111111
150,8,"XGB",0.753333333333333,0.834666666666667
150,9,"LOGIS",0.806666666666667,0.870222222222222
150,9,"SVM",0.82,0.879111111111111
150,9,"KNN",0.786666666666667,0
150,9,"RF",0.786666666666667,0.888
150,9,"XGB",0.76,0.872
150,10,"LOGIS",0.78,0.863111111111111
150,10,"SVM",0.786666666666667,0.856
150,10,"KNN",0.76,0
150,10,"RF",0.766666666666667,0.834666666666667
150,10,"XGB",0.746666666666667,0.850666666666667
150,11,"LOGIS",0.78,0.852444444444444
150,11,"SVM",0.793333333333333,0.848
150,11,"KNN",0.773333333333333,0
150,11,"RF",0.773333333333333,0.852444444444444
150,11,"XGB",0.76,0.818666666666667
150,12,"LOGIS",0.786666666666667,0.857777777777778
150,12,"SVM",0.793333333333333,0.855111111111111
150,12,"KNN",0.786666666666667,0
