"total_size","draw","method","accuracy","auc"
110,11,"XGB",0.8,0.875206611570248
110,12,"LOGIS",0.8,0.917355371900826
110,12,"SVM",0.772727272727273,0.87603305785124
110,12,"KNN",0.718181818181818,0
110,12,"RF",0.790909090909091,0.890082644628099
110,12,"XGB",0.790909090909091,0.881818181818182
110,13,"LOGIS",0.790909090909091,0.895867768595041
110,13,"SVM",0.727272727272727,0.836363636363636
110,13,"KNN",0.718181818181818,0
110,13,"RF",0.754545454545455,0.798347107438017
110,13,"XGB",0.736363636363636,0.776859504132231
110,14,"LOGIS",0.827272727272727,0.933884297520661
110,14,"SVM",0.809090909090909,0.871074380165289
110,14,"KNN",0.772727272727273,0
110,14,"RF",0.827272727272727,0.855371900826446
110,14,"XGB",0.790909090909091,0.849586776859504
110,15,"LOGIS",0.845454545454545,0.917355371900826
110,15,"SVM",0.790909090909091,0.864462809917355
110,15,"KNN",0.672727272727273,0
110,15,"RF",0.763636363636364,0.828099173553719
110,15,"XGB",0.790909090909091,0.83801652892562
110,16,"LOGIS",0.845454545454545,0.88595041322314
110,16,"SVM",0.790909090909091,0.857851239669422
110,16,"KNN",0.718181818181818,0
110,16,"RF",0.763636363636364,0.81900826446281
110,16,"XGB",0.772727272727273,0.847933884297521
110,17,"LOGIS",0.854545454545454,0.92396694214876
110,17,"SVM",0.790909090909091,0.892561983471074
110,17,"KNN",0.754545454545455,0
110,17,"RF",0.754545454545455,0.864462809917355
110,17,"XGB",0.8,0.834710743801653
110,18,"LOGIS",0.781818181818182,0.867768595041322
110,18,"SVM",0.754545454545455,0.846280991735537
110,18,"KNN",0.718181818181818,0
110,18,"RF",0.745454545454545,0.834710743801653
110,18,"XGB",0.754545454545455,0.819834710743802
110,19,"LOGIS",0.836363636363636,0.915702479338843
110,19,"SVM",0.745454545454545,0.859504132231405
110,19,"KNN",0.736363636363636,0
110,19,"RF",0.772727272727273,0.866115702479339
110,19,"XGB",0.781818181818182,0.893388429752066
110,20,"LOGIS",0.881818181818182,0.938842975206612
110,20,"SVM",0.8,0.869421487603306
110,20,"KNN",0.745454545454545,0
110,20,"RF",0.727272727272727,0.847933884297521
110,20,"XGB",0.772727272727273,0.854545454545455
110,21,"LOGIS",0.8,0.897520661157025
110,21,"SVM",0.709090909090909,0.828099173553719
110,21,"KNN",0.7,0
110,21,"RF",0.681818181818182,0.768595041322314
110,21,"XGB",0.7,0.78099173553719
110,22,"LOGIS",0.8,0.894214876033058
110,22,"SVM",0.781818181818182,0.88099173553719
110,22,"KNN",0.7,0
110,22,"RF",0.754545454545455,0.88595041322314
110,22,"XGB",0.772727272727273,0.87603305785124
110,23,"LOGIS",0.818181818181818,0.937190082644628
110,23,"SVM",0.827272727272727,0.927272727272727
110,23,"KNN",0.790909090909091,0
110,23,"RF",0.836363636363636,0.910743801652893
110,23,"XGB",0.863636363636364,0.936363636363636
110,24,"LOGIS",0.854545454545455,0.92396694214876
110,24,"SVM",0.8,0.907438016528926
110,24,"KNN",0.772727272727273,0
110,24,"RF",0.827272727272727,0.88595041322314
110,24,"XGB",0.790909090909091,0.893388429752066
110,25,"LOGIS",0.863636363636364,0.947107438016529
110,25,"SVM",0.827272727272727,0.902479338842975
110,25,"KNN",0.790909090909091,0
110,25,"RF",0.809090909090909,0.892561983471074
110,25,"XGB",0.790909090909091,0.878512396694215
110,26,"LOGIS",0.818181818181818,0.909090909090909
110,26,"SVM",0.809090909090909,0.892561983471074
110,26,"KNN",0.709090909090909,0
110,26,"RF",0.790909090909091,0.863636363636364
110,26,"XGB",0.790909090909091,0.852066115702479
110,27,"LOGIS",0.854545454545455,0.938842975206612
110,27,"SVM",0.772727272727273,0.879338842975207
110,27,"KNN",0.745454545454545,0
110,27,"RF",0.8,0.872727272727273
110,27,"XGB",0.8,0.907438016528926
110,28,"LOGIS",0.818181818181818,0.882644628099174
110,28,"SVM",0.827272727272727,0.851239669421488
110,28,"KNN",0.781818181818182,0
110,28,"RF",0.790909090909091,0.840495867768595
110,28,"XGB",0.754545454545455,0.861157024793388
110,29,"LOGIS",0.809090909090909,0.912396694214876
110,29,"SVM",0.745454545454545,0.849586776859504
110,29,"KNN",0.727272727272727,0
110,29,"RF",0.763636363636364,0.824793388429752
110,29,"XGB",0.754545454545455,0.84297520661157
110,30,"LOGIS",0.854545454545454,0.932231404958678
110,30,"SVM",0.781818181818182,0.841322314049587
110,30,"KNN",0.736363636363636,0
110,30,"RF",0.7,0.802479338842975
110,30,"XGB",0.781818181818182,0.875206611570248
120,1,"LOGIS",0.875,0.922222222222222
120,1,"SVM",0.825,0.876388888888889
120,1,"KNN",0.75,0
120,1,"RF",0.8,0.822222222222222
120,1,"XGB",0.783333333333333,0.829861111111111
120,2,"LOGIS",0.816666666666667,0.906944444444444
120,2,"SVM",0.791666666666667,0.834722222222222
120,2,"KNN",0.675,0
120,2,"RF",0.7,0.802777777777778
120,2,"XGB",0.766666666666667,0.817361111111111
120,3,"LOGIS",0.825,0.895833333333333
120,3,"SVM",0.783333333333333,0.845833333333333
120,3,"KNN",0.708333333333333,0
120,3,"RF",0.725,0.808333333333333
120,3,"XGB",0.716666666666667,0.772222222222222
120,4,"LOGIS",0.85,0.906944444444444
120,4,"SVM",0.816666666666667,0.870833333333333
120,4,"KNN",0.758333333333333,0
120,4,"RF",0.791666666666667,0.845833333333333
120,4,"XGB",0.783333333333333,0.827777777777778
120,5,"LOGIS",0.8,0.875
120,5,"SVM",0.675,0.819444444444444
120,5,"KNN",0.7,0
120,5,"RF",0.7,0.797916666666667
120,5,"XGB",0.716666666666667,0.786805555555556
120,6,"LOGIS",0.825,0.918055555555556
120,6,"SVM",0.825,0.886111111111111
120,6,"KNN",0.733333333333333,0
120,6,"RF",0.8,0.88125
120,6,"XGB",0.85,0.915972222222222
120,7,"LOGIS",0.808333333333333,0.897222222222222
120,7,"SVM",0.758333333333333,0.8375
120,7,"KNN",0.741666666666667,0
120,7,"RF",0.741666666666667,0.820138888888889
120,7,"XGB",0.758333333333333,0.852083333333333
120,8,"LOGIS",0.808333333333333,0.901388888888889
120,8,"SVM",0.8,0.872222222222222
120,8,"KNN",0.758333333333333,0
120,8,"RF",0.808333333333333,0.840972222222222
120,8,"XGB",0.808333333333333,0.840972222222222
120,9,"LOGIS",0.833333333333333,0.9
120,9,"SVM",0.775,0.840277777777778
120,9,"KNN",0.7,0
120,9,"RF",0.758333333333333,0.829861111111111
120,9,"XGB",0.775,0.8375
120,10,"LOGIS",0.85,0.9125
120,10,"SVM",0.8,0.875
120,10,"KNN",0.758333333333333,0
120,10,"RF",0.8,0.885416666666667
120,10,"XGB",0.808333333333333,0.853472222222222
120,11,"LOGIS",0.825,0.922222222222222
120,11,"SVM",0.766666666666667,0.856944444444444
120,11,"KNN",0.741666666666667,0
120,11,"RF",0.691666666666667,0.832638888888889
120,11,"XGB",0.741666666666667,0.8375
120,12,"LOGIS",0.841666666666667,0.898611111111111
120,12,"SVM",0.833333333333333,0.881944444444445
120,12,"KNN",0.816666666666667,0
120,12,"RF",0.833333333333333,0.884027777777778
120,12,"XGB",0.825,0.873611111111111
120,13,"LOGIS",0.866666666666667,0.951388888888889
120,13,"SVM",0.841666666666667,0.931944444444444
120,13,"KNN",0.758333333333333,0
120,13,"RF",0.85,0.934722222222222
120,13,"XGB",0.841666666666667,0.922222222222222
120,14,"LOGIS",0.85,0.894444444444444
120,14,"SVM",0.816666666666667,0.875
120,14,"KNN",0.8,0
120,14,"RF",0.791666666666667,0.839583333333333
120,14,"XGB",0.808333333333333,0.847222222222222
120,15,"LOGIS",0.783333333333333,0.881944444444445
120,15,"SVM",0.733333333333333,0.826388888888889
120,15,"KNN",0.725,0
120,15,"RF",0.741666666666667,0.816666666666667
120,15,"XGB",0.741666666666667,0.796527777777778
120,16,"LOGIS",0.8,0.902777777777778
120,16,"SVM",0.775,0.868055555555556
120,16,"KNN",0.716666666666667,0
120,16,"RF",0.758333333333333,0.825694444444445
120,16,"XGB",0.75,0.859722222222222
120,17,"LOGIS",0.808333333333333,0.922222222222222
120,17,"SVM",0.825,0.898611111111111
120,17,"KNN",0.766666666666667,0
120,17,"RF",0.783333333333333,0.859027777777778
120,17,"XGB",0.775,0.857638888888889
120,18,"LOGIS",0.8,0.904166666666667
120,18,"SVM",0.775,0.861111111111111
120,18,"KNN",0.708333333333333,0
120,18,"RF",0.791666666666667,0.817361111111111
120,18,"XGB",0.775,0.832638888888889
120,19,"LOGIS",0.841666666666667,0.905555555555556
120,19,"SVM",0.841666666666667,0.876388888888889
120,19,"KNN",0.758333333333333,0
120,19,"RF",0.791666666666667,0.831944444444444
120,19,"XGB",0.791666666666667,0.833333333333333
120,20,"LOGIS",0.808333333333333,0.901388888888889
120,20,"SVM",0.775,0.870833333333333
120,20,"KNN",0.775,0
120,20,"RF",0.816666666666667,0.859027777777778
120,20,"XGB",0.775,0.858333333333333
120,21,"LOGIS",0.841666666666667,0.915277777777778
120,21,"SVM",0.8,0.8875
120,21,"KNN",0.741666666666667,0
120,21,"RF",0.716666666666667,0.85625
120,21,"XGB",0.775,0.850694444444444
120,22,"LOGIS",0.8,0.869444444444444
120,22,"SVM",0.733333333333333,0.8
120,22,"KNN",0.741666666666667,0
120,22,"RF",0.741666666666667,0.7875
120,22,"XGB",0.716666666666667,0.778472222222222
120,23,"LOGIS",0.85,0.911111111111111
120,23,"SVM",0.783333333333333,0.865277777777778
120,23,"KNN",0.733333333333333,0
120,23,"RF",0.766666666666667,0.811111111111111
120,23,"XGB",0.775,0.791666666666667
120,24,"LOGIS",0.791666666666667,0.902777777777778
120,24,"SVM",0.783333333333333,0.881944444444445
120,24,"KNN",0.733333333333333,0
120,24,"RF",0.791666666666667,0.861805555555556
120,24,"XGB",0.808333333333333,0.852083333333333
120,25,"LOGIS",0.816666666666667,0.904166666666667
120,25,"SVM",0.775,0.879166666666667
120,25,"KNN",0.783333333333333,0
120,25,"RF",0.75,0.831944444444444
120,25,"XGB",0.741666666666667,0.822222222222222
120,26,"LOGIS",0.85,0.904166666666667
120,26,"SVM",0.833333333333333,0.886111111111111
120,26,"KNN",0.808333333333333,0
120,26,"RF",0.783333333333333,0.843055555555556
120,26,"XGB",0.783333333333333,0.85
120,27,"LOGIS",0.808333333333333,0.9
120,27,"SVM",0.75,0.843055555555556
120,27,"KNN",0.683333333333333,0
120,27,"RF",0.725,0.832638888888889
120,27,"XGB",0.716666666666667,0.859027777777778
120,28,"LOGIS",0.816666666666667,0.880555555555556
120,28,"SVM",0.716666666666667,0.781944444444444
120,28,"KNN",0.7,0
120,28,"RF",0.675,0.750694444444444
120,28,"XGB",0.675,0.779166666666667
120,29,"LOGIS",0.833333333333333,0.908333333333333
120,29,"SVM",0.75,0.858333333333333
120,29,"KNN",0.7,0
120,29,"RF",0.733333333333333,0.825
120,29,"XGB",0.8,0.847916666666667
120,30,"LOGIS",0.808333333333333,0.884722222222222
120,30,"SVM",0.8,0.865277777777778
120,30,"KNN",0.75,0
120,30,"RF",0.741666666666667,0.847222222222222
120,30,"XGB",0.783333333333333,0.8625
130,1,"LOGIS",0.815384615384615,0.927810650887574
130,1,"SVM",0.815384615384615,0.869822485207101
130,1,"KNN",0.692307692307692,0
130,1,"RF",0.776923076923077,0.841420118343195
130,1,"XGB",0.784615384615385,0.863905325443787
130,2,"LOGIS",0.784615384615385,0.863905325443787
130,2,"SVM",0.746153846153846,0.842603550295858
130,2,"KNN",0.676923076923077,0
130,2,"RF",0.730769230769231,0.815384615384615
130,2,"XGB",0.753846153846154,0.802958579881657
130,3,"LOGIS",0.830769230769231,0.905325443786982
130,3,"SVM",0.761538461538461,0.841420118343195
130,3,"KNN",0.684615384615385,0
130,3,"RF",0.776923076923077,0.847337278106509
130,3,"XGB",0.707692307692308,0.831952662721893
130,4,"LOGIS",0.807692307692308,0.886390532544379
130,4,"SVM",0.776923076923077,0.863905325443787
130,4,"KNN",0.830769230769231,0
130,4,"RF",0.746153846153846,0.856213017751479
130,4,"XGB",0.746153846153846,0.816568047337278
130,5,"LOGIS",0.853846153846154,0.930177514792899
130,5,"SVM",0.838461538461538,0.911242603550296
130,5,"KNN",0.792307692307692,0
130,5,"RF",0.807692307692308,0.905917159763314
130,5,"XGB",0.815384615384615,0.894674556213018
130,6,"LOGIS",0.830769230769231,0.89112426035503
130,6,"SVM",0.815384615384615,0.863905325443787
130,6,"KNN",0.807692307692308,0
130,6,"RF",0.830769230769231,0.872781065088757
130,6,"XGB",0.8,0.88284023668639
130,7,"LOGIS",0.869230769230769,0.931360946745562
130,7,"SVM",0.838461538461538,0.894674556213018
130,7,"KNN",0.784615384615385,0
130,7,"RF",0.761538461538461,0.848520710059172
130,7,"XGB",0.792307692307692,0.862721893491124
130,8,"LOGIS",0.8,0.888757396449704
130,8,"SVM",0.761538461538462,0.843786982248521
130,8,"KNN",0.746153846153846,0
130,8,"RF",0.761538461538461,0.835502958579882
130,8,"XGB",0.707692307692308,0.798816568047337
130,9,"LOGIS",0.8,0.898224852071006
130,9,"SVM",0.746153846153846,0.867455621301775
130,9,"KNN",0.738461538461539,0
130,9,"RF",0.753846153846154,0.850887573964497
130,9,"XGB",0.723076923076923,0.862130177514793
130,10,"LOGIS",0.861538461538462,0.927810650887574
130,10,"SVM",0.8,0.87810650887574
130,10,"KNN",0.753846153846154,0
130,10,"RF",0.8,0.881065088757396
130,10,"XGB",0.769230769230769,0.866272189349112
130,11,"LOGIS",0.807692307692308,0.884023668639053
130,11,"SVM",0.738461538461539,0.815384615384615
130,11,"KNN",0.707692307692308,0
130,11,"RF",0.669230769230769,0.774556213017751
130,11,"XGB",0.707692307692308,0.805917159763314
130,12,"LOGIS",0.784615384615385,0.869822485207101
130,12,"SVM",0.7,0.808284023668639
130,12,"KNN",0.653846153846154,0
130,12,"RF",0.707692307692308,0.774556213017751
130,12,"XGB",0.661538461538462,0.713609467455621
130,13,"LOGIS",0.815384615384615,0.893491124260355
130,13,"SVM",0.746153846153846,0.842603550295858
130,13,"KNN",0.669230769230769,0
130,13,"RF",0.715384615384615,0.794082840236686
130,13,"XGB",0.746153846153846,0.817751479289941
130,14,"LOGIS",0.838461538461538,0.933727810650888
130,14,"SVM",0.838461538461538,0.898224852071006
130,14,"KNN",0.792307692307692,0
130,14,"RF",0.823076923076923,0.91301775147929
130,14,"XGB",0.815384615384615,0.873372781065089
130,15,"LOGIS",0.784615384615385,0.879289940828402
130,15,"SVM",0.746153846153846,0.831952662721893
130,15,"KNN",0.707692307692308,0
130,15,"RF",0.723076923076923,0.782248520710059
130,15,"XGB",0.707692307692308,0.788165680473373
130,16,"LOGIS",0.807692307692308,0.914792899408284
130,16,"SVM",0.769230769230769,0.87810650887574
130,16,"KNN",0.707692307692308,0
130,16,"RF",0.769230769230769,0.829585798816568
130,16,"XGB",0.776923076923077,0.815384615384615
130,17,"LOGIS",0.830769230769231,0.887573964497041
130,17,"SVM",0.792307692307692,0.866272189349112
130,17,"KNN",0.730769230769231,0
130,17,"RF",0.738461538461538,0.822485207100592
130,17,"XGB",0.738461538461539,0.792899408284024
130,18,"LOGIS",0.830769230769231,0.910059171597633
130,18,"SVM",0.792307692307692,0.881656804733728
130,18,"KNN",0.776923076923077,0
130,18,"RF",0.784615384615385,0.866863905325444
130,18,"XGB",0.761538461538462,0.865680473372781
130,19,"LOGIS",0.861538461538461,0.932544378698225
130,19,"SVM",0.815384615384615,0.90887573964497
130,19,"KNN",0.8,0
130,19,"RF",0.784615384615385,0.885207100591716
130,19,"XGB",0.807692307692308,0.896449704142012
130,20,"LOGIS",0.784615384615385,0.86508875739645
130,20,"SVM",0.723076923076923,0.822485207100592
130,20,"KNN",0.723076923076923,0
130,20,"RF",0.730769230769231,0.801183431952663
130,20,"XGB",0.723076923076923,0.769822485207101
130,21,"LOGIS",0.784615384615385,0.853254437869822
130,21,"SVM",0.715384615384615,0.804733727810651
130,21,"KNN",0.7,0
130,21,"RF",0.738461538461539,0.804733727810651
130,21,"XGB",0.723076923076923,0.807692307692308
130,22,"LOGIS",0.830769230769231,0.927810650887574
130,22,"SVM",0.792307692307692,0.866272189349112
130,22,"KNN",0.723076923076923,0
130,22,"RF",0.8,0.86508875739645
130,22,"XGB",0.776923076923077,0.859171597633136
130,23,"LOGIS",0.807692307692308,0.879289940828402
130,23,"SVM",0.761538461538461,0.831952662721893
130,23,"KNN",0.761538461538461,0
130,23,"RF",0.776923076923077,0.802366863905325
130,23,"XGB",0.746153846153846,0.801183431952663
130,24,"LOGIS",0.869230769230769,0.944378698224852
130,24,"SVM",0.846153846153846,0.930177514792899
130,24,"KNN",0.823076923076923,0
130,24,"RF",0.869230769230769,0.928402366863905
130,24,"XGB",0.876923076923077,0.930177514792899
130,25,"LOGIS",0.792307692307692,0.898224852071006
130,25,"SVM",0.8,0.862721893491124
130,25,"KNN",0.746153846153846,0
130,25,"RF",0.746153846153846,0.817751479289941
130,25,"XGB",0.776923076923077,0.806508875739645
130,26,"LOGIS",0.876923076923077,0.919526627218935
130,26,"SVM",0.815384615384615,0.89112426035503
130,26,"KNN",0.776923076923077,0
130,26,"RF",0.823076923076923,0.870414201183432
130,26,"XGB",0.8,0.854437869822485
130,27,"LOGIS",0.8,0.884023668639053
130,27,"SVM",0.776923076923077,0.846153846153846
130,27,"KNN",0.769230769230769,0
130,27,"RF",0.776923076923077,0.830177514792899
130,27,"XGB",0.823076923076923,0.86508875739645
130,28,"LOGIS",0.861538461538461,0.914792899408284
130,28,"SVM",0.776923076923077,0.863905325443787
130,28,"KNN",0.715384615384615,0
130,28,"RF",0.761538461538461,0.853846153846154
130,28,"XGB",0.746153846153846,0.863313609467456
130,29,"LOGIS",0.815384615384615,0.89585798816568
130,29,"SVM",0.753846153846154,0.866272189349112
130,29,"KNN",0.738461538461538,0
130,29,"RF",0.792307692307692,0.862130177514793
130,29,"XGB",0.815384615384615,0.876331360946746
130,30,"LOGIS",0.784615384615385,0.899408284023669
130,30,"SVM",0.730769230769231,0.842603550295858
130,30,"KNN",0.707692307692308,0
130,30,"RF",0.746153846153846,0.817751479289941
130,30,"XGB",0.776923076923077,0.839644970414201
140,1,"LOGIS",0.857142857142857,0.923469387755102
140,1,"SVM",0.814285714285714,0.919387755102041
140,1,"KNN",0.8,0
140,1,"RF",0.821428571428571,0.867857142857143
140,1,"XGB",0.814285714285714,0.9
140,2,"LOGIS",0.892857142857143,0.95
140,2,"SVM",0.864285714285714,0.918367346938776
140,2,"KNN",0.778571428571429,0
140,2,"RF",0.85,0.896428571428571
140,2,"XGB",0.864285714285714,0.925510204081633
140,3,"LOGIS",0.821428571428571,0.874489795918367
140,3,"SVM",0.764285714285714,0.827551020408163
140,3,"KNN",0.678571428571429,0
140,3,"RF",0.728571428571429,0.787244897959184
140,3,"XGB",0.685714285714286,0.772959183673469
140,4,"LOGIS",0.821428571428572,0.916326530612245
140,4,"SVM",0.807142857142857,0.88469387755102
140,4,"KNN",0.742857142857143,0
140,4,"RF",0.771428571428571,0.839795918367347
140,4,"XGB",0.778571428571429,0.827040816326531
140,5,"LOGIS",0.814285714285714,0.91734693877551
140,5,"SVM",0.75,0.871428571428571
140,5,"KNN",0.75,0
140,5,"RF",0.735714285714286,0.845408163265306
140,5,"XGB",0.714285714285714,0.843877551020408
140,6,"LOGIS",0.842857142857143,0.93265306122449
140,6,"SVM",0.814285714285714,0.897959183673469
140,6,"KNN",0.785714285714286,0
140,6,"RF",0.757142857142857,0.860714285714286
140,6,"XGB",0.771428571428571,0.872959183673469
140,7,"LOGIS",0.835714285714286,0.906122448979592
140,7,"SVM",0.75,0.818367346938776
140,7,"KNN",0.707142857142857,0
140,7,"RF",0.757142857142857,0.818367346938776
140,7,"XGB",0.721428571428571,0.805102040816327
140,8,"LOGIS",0.764285714285714,0.878571428571429
140,8,"SVM",0.742857142857143,0.837755102040816
140,8,"KNN",0.742857142857143,0
140,8,"RF",0.692857142857143,0.796938775510204
140,8,"XGB",0.7,0.793877551020408
140,9,"LOGIS",0.842857142857143,0.939795918367347
140,9,"SVM",0.821428571428571,0.912244897959184
140,9,"KNN",0.771428571428571,0
140,9,"RF",0.814285714285714,0.901530612244898
140,9,"XGB",0.821428571428571,0.896938775510204
140,10,"LOGIS",0.85,0.877551020408163
140,10,"SVM",0.821428571428571,0.869387755102041
140,10,"KNN",0.707142857142857,0
140,10,"RF",0.778571428571429,0.832142857142857
140,10,"XGB",0.735714285714286,0.798979591836735
140,11,"LOGIS",0.821428571428571,0.912244897959184
140,11,"SVM",0.814285714285714,0.871428571428571
140,11,"KNN",0.764285714285714,0
140,11,"RF",0.771428571428571,0.823979591836735
140,11,"XGB",0.778571428571429,0.844897959183673
140,12,"LOGIS",0.85,0.925510204081633
140,12,"SVM",0.814285714285714,0.893877551020408
140,12,"KNN",0.792857142857143,0
140,12,"RF",0.8,0.867857142857143
140,12,"XGB",0.842857142857143,0.880612244897959
140,13,"LOGIS",0.807142857142857,0.893877551020408
140,13,"SVM",0.771428571428571,0.847959183673469
140,13,"KNN",0.757142857142857,0
140,13,"RF",0.75,0.842857142857143
140,13,"XGB",0.785714285714286,0.855102040816327
140,14,"LOGIS",0.807142857142857,0.891836734693878
140,14,"SVM",0.728571428571429,0.854081632653061
140,14,"KNN",0.692857142857143,0
140,14,"RF",0.757142857142857,0.832142857142857
140,14,"XGB",0.757142857142857,0.85
140,15,"LOGIS",0.857142857142857,0.912244897959184
140,15,"SVM",0.771428571428571,0.83469387755102
140,15,"KNN",0.742857142857143,0
140,15,"RF",0.678571428571429,0.78469387755102
140,15,"XGB",0.742857142857143,0.827040816326531
140,16,"LOGIS",0.778571428571429,0.837755102040816
140,16,"SVM",0.721428571428571,0.783673469387755
140,16,"KNN",0.657142857142857,0
140,16,"RF",0.678571428571429,0.738775510204082
140,16,"XGB",0.664285714285714,0.722448979591837
140,17,"LOGIS",0.785714285714286,0.862244897959184
140,17,"SVM",0.764285714285714,0.828571428571429
140,17,"KNN",0.735714285714286,0
140,17,"RF",0.735714285714286,0.820408163265306
140,17,"XGB",0.75,0.805102040816327
140,18,"LOGIS",0.814285714285714,0.916326530612245
140,18,"SVM",0.828571428571429,0.883673469387755
140,18,"KNN",0.771428571428571,0
140,18,"RF",0.785714285714286,0.828061224489796
140,18,"XGB",0.828571428571429,0.859183673469388
140,19,"LOGIS",0.814285714285714,0.894897959183673
140,19,"SVM",0.778571428571429,0.858163265306122
140,19,"KNN",0.757142857142857,0
140,19,"RF",0.757142857142857,0.85
140,19,"XGB",0.764285714285714,0.850510204081633
140,20,"LOGIS",0.842857142857143,0.908163265306122
140,20,"SVM",0.757142857142857,0.858163265306122
140,20,"KNN",0.728571428571429,0
140,20,"RF",0.75,0.856632653061224
140,20,"XGB",0.807142857142857,0.885204081632653
140,21,"LOGIS",0.835714285714286,0.908163265306122
140,21,"SVM",0.757142857142857,0.859183673469388
140,21,"KNN",0.742857142857143,0
140,21,"RF",0.742857142857143,0.81734693877551
140,21,"XGB",0.75,0.796938775510204
140,22,"LOGIS",0.764285714285714,0.847959183673469
140,22,"SVM",0.75,0.81530612244898
140,22,"KNN",0.685714285714286,0
140,22,"RF",0.735714285714286,0.788265306122449
140,22,"XGB",0.685714285714286,0.783163265306122
140,23,"LOGIS",0.785714285714286,0.862244897959184
140,23,"SVM",0.764285714285714,0.828571428571429
140,23,"KNN",0.764285714285714,0
140,23,"RF",0.735714285714286,0.821428571428571
140,23,"XGB",0.785714285714286,0.837755102040816
140,24,"LOGIS",0.8,0.901020408163265
140,24,"SVM",0.778571428571429,0.854081632653061
140,24,"KNN",0.721428571428571,0
140,24,"RF",0.778571428571429,0.811224489795918
140,24,"XGB",0.757142857142857,0.814795918367347
140,25,"LOGIS",0.828571428571429,0.913265306122449
140,25,"SVM",0.807142857142857,0.888775510204082
140,25,"KNN",0.757142857142857,0
140,25,"RF",0.8,0.860714285714286
140,25,"XGB",0.771428571428571,0.85969387755102
140,26,"LOGIS",0.814285714285714,0.905102040816327
140,26,"SVM",0.792857142857143,0.873469387755102
140,26,"KNN",0.735714285714286,0
140,26,"RF",0.807142857142857,0.886734693877551
140,26,"XGB",0.785714285714286,0.862244897959184
140,27,"LOGIS",0.857142857142857,0.91734693877551
140,27,"SVM",0.842857142857143,0.896938775510204
140,27,"KNN",0.821428571428571,0
140,27,"RF",0.778571428571429,0.870408163265306
140,27,"XGB",0.85,0.896428571428571
140,28,"LOGIS",0.842857142857143,0.892857142857143
140,28,"SVM",0.778571428571429,0.839795918367347
140,28,"KNN",0.785714285714286,0
140,28,"RF",0.728571428571429,0.808163265306122
140,28,"XGB",0.757142857142857,0.786224489795918
140,29,"LOGIS",0.807142857142857,0.887755102040816
140,29,"SVM",0.735714285714286,0.829591836734694
140,29,"KNN",0.735714285714286,0
140,29,"RF",0.735714285714286,0.814285714285714
140,29,"XGB",0.778571428571429,0.815816326530612
140,30,"LOGIS",0.885714285714286,0.943877551020408
140,30,"SVM",0.835714285714286,0.911224489795918
140,30,"KNN",0.792857142857143,0
140,30,"RF",0.835714285714286,0.891326530612245
140,30,"XGB",0.828571428571429,0.911734693877551
150,1,"LOGIS",0.786666666666667,0.885333333333333
150,1,"SVM",0.786666666666667,0.856888888888889
150,1,"KNN",0.72,0
150,1,"RF",0.746666666666667,0.849333333333333
150,1,"XGB",0.753333333333333,0.850222222222222
150,2,"LOGIS",0.84,0.88
150,2,"SVM",0.746666666666667,0.846222222222222
150,2,"KNN",0.68,0
150,2,"RF",0.746666666666667,0.808
150,2,"XGB",0.726666666666667,0.763555555555556
150,3,"LOGIS",0.846666666666667,0.915555555555556
150,3,"SVM",0.766666666666667,0.871111111111111
150,3,"KNN",0.773333333333333,0
150,3,"RF",0.773333333333333,0.866222222222222
150,3,"XGB",0.786666666666667,0.880888888888889
150,4,"LOGIS",0.833333333333333,0.905777777777778
150,4,"SVM",0.773333333333333,0.865777777777778
150,4,"KNN",0.713333333333333,0
150,4,"RF",0.76,0.844888888888889
150,4,"XGB",0.766666666666667,0.836444444444444
150,5,"LOGIS",0.786666666666667,0.893333333333333
150,5,"SVM",0.766666666666667,0.859555555555556
150,5,"KNN",0.753333333333333,0
150,5,"RF",0.786666666666667,0.827555555555555
150,5,"XGB",0.766666666666667,0.831111111111111
150,6,"LOGIS",0.82,0.888888888888889
150,6,"SVM",0.786666666666667,0.844444444444444
150,6,"KNN",0.746666666666667,0
150,6,"RF",0.713333333333333,0.776444444444444
150,6,"XGB",0.76,0.807555555555555
150,7,"LOGIS",0.806666666666667,0.896
150,7,"SVM",0.753333333333333,0.862222222222222
150,7,"KNN",0.713333333333333,0
150,7,"RF",0.786666666666667,0.828888888888889
150,7,"XGB",0.773333333333333,0.828888888888889
150,8,"LOGIS",0.8,0.856888888888889
150,8,"SVM",0.72,0.806222222222222
150,8,"KNN",0.686666666666667,0
150,8,"RF",0.773333333333333,0.790666666666667
150,8,"XGB",0.773333333333333,0.814666666666667
150,9,"LOGIS",0.826666666666667,0.918222222222222
150,9,"SVM",0.786666666666667,0.896
150,9,"KNN",0.76,0
150,9,"RF",0.786666666666667,0.861777777777778
150,9,"XGB",0.78,0.856888888888889
150,10,"LOGIS",0.813333333333333,0.914666666666667
150,10,"SVM",0.753333333333333,0.877333333333333
150,10,"KNN",0.72,0
150,10,"RF",0.76,0.845333333333333
150,10,"XGB",0.78,0.842222222222222
150,11,"LOGIS",0.813333333333333,0.911111111111111
150,11,"SVM",0.76,0.864
150,11,"KNN",0.746666666666667,0
150,11,"RF",0.746666666666667,0.828
150,11,"XGB",0.773333333333333,0.845333333333333
150,12,"LOGIS",0.846666666666667,0.918222222222222
150,12,"SVM",0.82,0.883555555555556
150,12,"KNN",0.753333333333333,0
150,12,"RF",0.82,0.904
150,12,"XGB",0.78,0.859555555555556
