"MeanDecreaseGini","genes"
0.247682360513882,"ENSG00000174827.14"
0.0833305800756616,"ENSG00000174945.13"
0.110883887043189,"ENSG00000174950.11"
0.238141501359098,"ENSG00000175084.12"
0.130492360934938,"ENSG00000175161.14"
0.760086123522089,"ENSG00000175287.19"
0.154951970552254,"ENSG00000175315.3"
0.109385556031217,"ENSG00000175318.12"
0.176719889761207,"ENSG00000175352.11"
0.343303778030303,"ENSG00000175356.14"
0.166075419014136,"ENSG00000175426.11"
0.261723757848946,"ENSG00000175445.17"
0.0420185185185186,"ENSG00000175920.18"
0.0950982350982351,"ENSG00000175928.6"
0,"ENSG00000175985.10"
0.177121247486063,"ENSG00000176153.12"
0.230986385389184,"ENSG00000176194.18"
0.0493589743589744,"ENSG00000176406.23"
0.0989604672057502,"ENSG00000176532.4"
0.458261739907656,"ENSG00000176887.7"
0.190891558328863,"ENSG00000177359.20"
0.130355722262268,"ENSG00000177398.18"
0.0425683561898167,"ENSG00000178162.8"
0.0561934156857821,"ENSG00000178222.13"
0.0175,"ENSG00000178372.8"
0.148663852691107,"ENSG00000178401.16"
0.256029657763487,"ENSG00000178445.10"
0.119267131242741,"ENSG00000178538.10"
0.240812196114635,"ENSG00000178568.15"
0.16222460980074,"ENSG00000178773.15"
0.490260307324529,"ENSG00000178776.5"
0.130198827819893,"ENSG00000178826.11"
0.0878974358974359,"ENSG00000178965.14"
0.161508013186139,"ENSG00000179023.8"
0.12228480966387,"ENSG00000179593.16"
0.365827305964577,"ENSG00000179639.10"
0.0751240201240201,"ENSG00000179913.11"
0.269979097479098,"ENSG00000180730.5"
0.368269757797576,"ENSG00000180777.14"
0.0884793861109651,"ENSG00000180818.5"
0.388669912307569,"ENSG00000180875.5"
0.240419173024992,"ENSG00000180914.10"
0.137917636402178,"ENSG00000181085.15"
0.132630856134489,"ENSG00000181092.10"
0.153779123130309,"ENSG00000181143.15"
0.627993035489862,"ENSG00000181218.5"
0.763863287554918,"ENSG00000181234.9"
0.0866975308641975,"ENSG00000181374.8"
0.0196610169491525,"ENSG00000181617.6"
0.105534320751712,"ENSG00000182253.15"
0.01,"ENSG00000182732.18"
0.199231120300888,"ENSG00000182795.13"
0.674952905903257,"ENSG00000182836.10"
0.123092334282755,"ENSG00000183145.9"
0.214179770078119,"ENSG00000183778.17"
0.199029814724549,"ENSG00000183780.13"
0.210658109897148,"ENSG00000183833.16"
0.162834081230885,"ENSG00000183844.17"
0.538276208252036,"ENSG00000183888.4"
0.442805035037345,"ENSG00000184012.13"
0.25977175872055,"ENSG00000184058.14"
0.171809523809524,"ENSG00000184226.15"
0.280028815498183,"ENSG00000184368.16"
0.0233333333333333,"ENSG00000184454.7"
0.193126857513167,"ENSG00000184564.11"
0.0861578502798015,"ENSG00000184613.11"
0.386685234587637,"ENSG00000184709.7"
0.132140396205684,"ENSG00000184809.13"
0.351293432206562,"ENSG00000184811.4"
0.925431657064802,"ENSG00000184860.10"
0.21807522966985,"ENSG00000184937.16"
0.260290122472536,"ENSG00000184956.16"
0.0493524731674614,"ENSG00000185008.17"
0.462755415197398,"ENSG00000185156.6"
0.476251362159532,"ENSG00000185290.4"
0.205188034188034,"ENSG00000185352.8"
0.0405330983134499,"ENSG00000185479.6"
1.11690766984708,"ENSG00000185499.16"
0.283895399147077,"ENSG00000185634.12"
0.448713209425482,"ENSG00000185686.18"
0.0564600301659125,"ENSG00000185760.17"
0.151318318098891,"ENSG00000185818.8"
0.165652092879545,"ENSG00000185904.12"
0.162097073192854,"ENSG00000186081.12"
0.935991151726668,"ENSG00000186160.5"
0.123603667507356,"ENSG00000186197.15"
0.245356908511436,"ENSG00000186204.15"
1.00468424028351,"ENSG00000186377.8"
0.229364216212858,"ENSG00000186481.16"
0.193005609176049,"ENSG00000186526.13"
0,"ENSG00000186832.9"
0.034066325417138,"ENSG00000186847.6"
0.309768049547264,"ENSG00000186868.16"
0.257511908610134,"ENSG00000186910.4"
0.376293689162046,"ENSG00000187045.19"
0.0197849462365592,"ENSG00000187122.17"
0.154540677966102,"ENSG00000187123.15"
0.241146853146853,"ENSG00000187134.14"
0.268278773667463,"ENSG00000187288.12"
0.75959469467188,"ENSG00000187398.12"
0.108692057665137,"ENSG00000187527.11"
1.05429183561858,"ENSG00000187634.12"
0.101190701243455,"ENSG00000187720.14"
0.160867372251198,"ENSG00000187889.13"
0.00922770562770566,"ENSG00000188001.10"
0.128262700534759,"ENSG00000188039.16"
0.253014551019083,"ENSG00000188175.10"
0.219009508388661,"ENSG00000188257.12"
0.0559264634736333,"ENSG00000188488.14"
0.01,"ENSG00000188505.5"
1.27112510904388,"ENSG00000188536.13"
0.138949494949495,"ENSG00000188833.10"
0.250993328861061,"ENSG00000188883.5"
0.202313646034065,"ENSG00000188910.8"
0.0932142857142857,"ENSG00000188916.9"
0.233103523323119,"ENSG00000188959.9"
0.0913687737700896,"ENSG00000189056.14"
0.194363212608132,"ENSG00000189058.9"
0.0793277496115175,"ENSG00000189221.10"
0.129877962741642,"ENSG00000189223.15"
0.0770749999999998,"ENSG00000189280.3"
0.165201423441921,"ENSG00000189334.9"
0.211980904572471,"ENSG00000189377.9"
0.0427048748353096,"ENSG00000189431.8"
0.247468634656686,"ENSG00000196090.12"
0.500621859760485,"ENSG00000196091.15"
0.127538325356568,"ENSG00000196092.14"
0.197023399045955,"ENSG00000196132.14"
0.220141649826772,"ENSG00000196136.18"
0.186568785824105,"ENSG00000196167.10"
0.110708772882737,"ENSG00000196196.3"
0.220192421583228,"ENSG00000196208.14"
0.207135533338869,"ENSG00000196436.8"
0.117650086506498,"ENSG00000196482.18"
0.090857294188862,"ENSG00000196542.8"
0.0861586668565732,"ENSG00000196549.12"
0.112017692998825,"ENSG00000196557.13"
1.24492474707892,"ENSG00000196611.5"
0.387455204786998,"ENSG00000196616.14"
0.141684807256236,"ENSG00000196747.4"
0.403649303728924,"ENSG00000196748.10"
0.336698724267876,"ENSG00000196754.13"
1.65906590021302,"ENSG00000196787.3"
0.170214267094997,"ENSG00000196890.4"
0.379769694416079,"ENSG00000196932.12"
0.340645930232915,"ENSG00000197046.12"
0.089739992190402,"ENSG00000197106.7"
0.743104840125642,"ENSG00000197253.13"
0.492087549554399,"ENSG00000197261.11"
0.169822377088968,"ENSG00000197308.9"
0.0669090909090909,"ENSG00000197410.14"
0.10120757906357,"ENSG00000197506.8"
0.258381460715422,"ENSG00000197565.16"
0.670108688673024,"ENSG00000197766.8"
0.0921936227688508,"ENSG00000197977.4"
0.0935709811985167,"ENSG00000198300.14"
0.0851103368176539,"ENSG00000198515.16"
0,"ENSG00000198535.5"
0.128111751334665,"ENSG00000198576.4"
0.138187878787879,"ENSG00000198650.11"
0.07381927753509,"ENSG00000198729.5"
0.163128473660626,"ENSG00000198732.11"
0.199417296772251,"ENSG00000198768.11"
0.293128834184058,"ENSG00000198797.7"
0.0786531986531987,"ENSG00000198807.13"
0.0786532507739938,"ENSG00000198848.13"
0.358406617179885,"ENSG00000198910.14"
3.06074997461399,"ENSG00000198944.6"
0,"ENSG00000203635.2"
0.211798110207284,"ENSG00000203685.10"
0.883865136276624,"ENSG00000203697.12"
0.346791737045715,"ENSG00000203805.11"
0.211792644990194,"ENSG00000203952.9"
0.165266227733718,"ENSG00000204049.1"
0.279202273665169,"ENSG00000204128.6"
0.171173092775494,"ENSG00000204140.10"
0.198672598990732,"ENSG00000204175.5"
0.0528339174454829,"ENSG00000204179.10"
0.714245201541137,"ENSG00000204338.8"
0.0192051612903225,"ENSG00000204385.13"
0.117598342111694,"ENSG00000204434.6"
0.133434659410647,"ENSG00000204624.8"
0.0859542947421905,"ENSG00000204767.4"
0.153303909568452,"ENSG00000204792.2"
0.110416327913279,"ENSG00000204832.10"
0.536691065771287,"ENSG00000204860.5"
0.300531672901058,"ENSG00000204866.8"
0.103265068914571,"ENSG00000204967.12"
0.289776262833029,"ENSG00000205002.4"
0.144710520018063,"ENSG00000205038.12"
0.11812476176863,"ENSG00000205221.12"
0.112860478962998,"ENSG00000205420.11"
0.173148767049412,"ENSG00000205426.10"
0.182763940697529,"ENSG00000206075.14"
0.154197096124867,"ENSG00000206384.10"
0.283765635266616,"ENSG00000211452.11"
0.186670974449371,"ENSG00000211592.8"
0.0194117647058823,"ENSG00000211598.2"
0.0944383753501401,"ENSG00000211625.2"
0.115564303906389,"ENSG00000211637.2"
0.0640100250626567,"ENSG00000211638.2"
0,"ENSG00000211640.4"
0.0355555555555556,"ENSG00000211642.3"
0.132670913253384,"ENSG00000211648.2"
0.300021512160246,"ENSG00000211649.3"
0.118181818181818,"ENSG00000211650.2"
0.227228598404647,"ENSG00000211651.3"
0.165198466445096,"ENSG00000211652.2"
0,"ENSG00000211653.2"
0.140357142857143,"ENSG00000211659.2"
0.0357442002442002,"ENSG00000211660.3"
0.0529291934480613,"ENSG00000211662.2"
0.0384313725490196,"ENSG00000211663.2"
0.0383673469387755,"ENSG00000211664.3"
0.01,"ENSG00000211666.2"
0.0378787878787879,"ENSG00000211668.2"
0.0184615384615385,"ENSG00000211669.3"
0.148240869794077,"ENSG00000211670.2"
0.129502923976608,"ENSG00000211673.2"
0.104659660419767,"ENSG00000211677.2"
0.02,"ENSG00000211679.2"
0.212120640133706,"ENSG00000211689.7"
0.577358423230221,"ENSG00000211890.4"
0.164271170502151,"ENSG00000211892.4"
0.0679107468123862,"ENSG00000211893.4"
0.367896166826575,"ENSG00000211895.5"
0.175656796712839,"ENSG00000211896.7"
0.0352777777777778,"ENSG00000211897.9"
0.347381295013733,"ENSG00000211898.7"
0.0942163838715563,"ENSG00000211899.10"
0.0186157253599114,"ENSG00000211933.2"
0.101997343236474,"ENSG00000211934.3"
0.0957475272183876,"ENSG00000211935.3"
0.082020202020202,"ENSG00000211937.3"
0.114109634551495,"ENSG00000211938.2"
0.131255184036664,"ENSG00000211941.3"
0.0763636363636364,"ENSG00000211942.3"
0.0861478129713424,"ENSG00000211943.2"
0.0133333333333333,"ENSG00000211945.2"
0.0133333333333333,"ENSG00000211946.3"
0.0848356309650053,"ENSG00000211947.2"
0.226935405764774,"ENSG00000211949.3"
0.018,"ENSG00000211950.2"
0.162631419039676,"ENSG00000211951.2"
0.0889448117805116,"ENSG00000211952.3"
0.0615384615384615,"ENSG00000211955.2"
0.237892888010546,"ENSG00000211956.2"
0.0993695506371563,"ENSG00000211959.2"
0.0261858678955453,"ENSG00000211962.2"
0.111904761904762,"ENSG00000211964.3"
0.114371680966303,"ENSG00000211965.4"
0.0231428571428571,"ENSG00000211966.2"
0.0730434782608696,"ENSG00000211967.3"
0.115609090909091,"ENSG00000211972.2"
0.0769670555022904,"ENSG00000211973.2"
0.147453381352541,"ENSG00000211976.2"
0.0761284121243434,"ENSG00000212766.9"
2.01525109921939,"ENSG00000213088.12"
0.306450637450244,"ENSG00000214313.8"
0.032272577642529,"ENSG00000214456.8"
0.182439921774132,"ENSG00000214652.6"
0.252737468137688,"ENSG00000215146.5"
0.0614149008885851,"ENSG00000215808.4"
0.17745785411993,"ENSG00000218416.4"
0.366564860075078,"ENSG00000222014.6"
0.107282593957851,"ENSG00000223572.10"
0.115525801631996,"ENSG00000223573.7"
0.155599633451332,"ENSG00000223764.2"
0.0807712497083754,"ENSG00000223808.1"
0.18474653725837,"ENSG00000223813.3"
0.138083219093206,"ENSG00000224271.7"
0.0667837416002318,"ENSG00000224373.3"
0.301576478830402,"ENSG00000224389.9"
0.216726189831393,"ENSG00000224559.2"
0.0973680363352495,"ENSG00000224650.2"
0.258778413428705,"ENSG00000225362.10"
0.784532887658561,"ENSG00000225449.3"
0.074930409257161,"ENSG00000225698.3"
0.283778093074068,"ENSG00000225972.1"
0.196406480329366,"ENSG00000226777.7"
0.103703935474899,"ENSG00000227038.3"
0.376864697433648,"ENSG00000227097.5"
0.370733333333333,"ENSG00000227403.2"
0.118564797936594,"ENSG00000227471.9"
0.387241447269174,"ENSG00000227507.3"
0.67420457572674,"ENSG00000228221.6"
0.311259771959306,"ENSG00000228232.1"
0.60854216113144,"ENSG00000228314.1"
0.115427083333333,"ENSG00000228613.1"
0.285668393227809,"ENSG00000228630.5"
0.189401089424146,"ENSG00000228971.3"
0.0541904761904762,"ENSG00000229453.2"
0.115897435897436,"ENSG00000229754.1"
0.414988507198609,"ENSG00000229807.12"
0.275194571980711,"ENSG00000230006.7"
0.0674857113696672,"ENSG00000230061.2"
0.169296632404829,"ENSG00000230076.1"
0.395484946795756,"ENSG00000230798.5"
0.159512972941221,"ENSG00000230838.1"
0.130903423445069,"ENSG00000230873.9"
1.08674058053326,"ENSG00000230882.1"
0.438611332593785,"ENSG00000230937.12"
0.133275212576656,"ENSG00000231106.2"
0.552138357081806,"ENSG00000231246.2"
0.202916394195789,"ENSG00000231290.6"
0.318098458186694,"ENSG00000231367.6"
0.110914220539221,"ENSG00000231475.3"
0.26658263958264,"ENSG00000231826.6"
1.45977962439526,"ENSG00000231852.9"
0.0175,"ENSG00000232040.4"
0.0533067837506572,"ENSG00000232216.1"
0.058222246878336,"ENSG00000233622.3"
0.0684058330330518,"ENSG00000233913.7"
0.467191686208122,"ENSG00000234602.9"
0.2434129666076,"ENSG00000234918.1"
0.224828796075655,"ENSG00000235584.3"
0.038747594918117,"ENSG00000235649.2"
1.34104840642245,"ENSG00000235687.9"
0.288243203475593,"ENSG00000235947.1"
0.0972312026209083,"ENSG00000235978.6"
0.417414342753595,"ENSG00000236313.1"
0.027,"ENSG00000237289.10"
0.0947025534851622,"ENSG00000237361.3"
0.127417750143762,"ENSG00000237515.9"
0.153227686290356,"ENSG00000237541.4"
0.165554636195037,"ENSG00000237686.7"
0.158436401793583,"ENSG00000237940.3"
0.206150290243737,"ENSG00000237988.5"
0.0551428571428572,"ENSG00000238178.7"
0.220142361931405,"ENSG00000239855.1"
0.0385714285714286,"ENSG00000239951.1"
0,"ENSG00000240216.7"
0.322590394850371,"ENSG00000240382.3"
0.0567592592592593,"ENSG00000240864.3"
0.0285714285714286,"ENSG00000241294.1"
0.00957446808510639,"ENSG00000241351.3"
0.237758050447815,"ENSG00000241755.1"
0.458614413309484,"ENSG00000241945.8"
0.159333176710899,"ENSG00000242265.6"
0.0495055096418733,"ENSG00000243238.1"
0.300789322897438,"ENSG00000243264.2"
0.0923305780360148,"ENSG00000243290.3"
0.0660365198711064,"ENSG00000243466.1"
0.212169414745322,"ENSG00000243649.9"
0.248230027918183,"ENSG00000244437.1"
0.151705237089401,"ENSG00000244468.1"
0.0783157894736842,"ENSG00000244575.3"
0.159989985661468,"ENSG00000244731.8"
0.241790461065876,"ENSG00000244734.4"
0.0653714285714286,"ENSG00000245750.10"
0.344866075164585,"ENSG00000247627.2"
0.18786387037714,"ENSG00000248360.7"
0.028,"ENSG00000248485.2"
0.32615066838847,"ENSG00000248994.2"
0.220638452632639,"ENSG00000249158.7"
0.256516386838967,"ENSG00000249242.8"
0.111276422764228,"ENSG00000249661.1"
0.305595883557226,"ENSG00000250120.8"
0.0866134580465681,"ENSG00000250305.9"
0.324375161407886,"ENSG00000251141.6"
0.211294425549178,"ENSG00000253123.4"
0.836953174812993,"ENSG00000253125.1"
0.0146268366432008,"ENSG00000253361.3"
0.0384736842105263,"ENSG00000253755.1"
0.018319783197832,"ENSG00000253768.1"
0.183848140705558,"ENSG00000253953.3"
0.198506465675373,"ENSG00000254221.2"
0.0238148148148149,"ENSG00000254290.1"
0.032489368041589,"ENSG00000254415.3"
0.164363430011155,"ENSG00000255026.1"
0.17756649108894,"ENSG00000255774.2"
0.383220662949204,"ENSG00000255974.8"
0.0526254480286738,"ENSG00000256612.7"
0.166173232602249,"ENSG00000257335.8"
0.0453333333333333,"ENSG00000258484.4"
0.208169946332737,"ENSG00000259345.7"
0.202590888649353,"ENSG00000259459.6"
0.107570610043815,"ENSG00000259495.3"
0.110873015873016,"ENSG00000259725.1"
3.28260301032598,"ENSG00000259793.1"
0.341392208069225,"ENSG00000260710.1"
0.324947216614978,"ENSG00000261115.6"
0.173868131868132,"ENSG00000261175.6"
0.0560847460971021,"ENSG00000262406.3"
0.308799467685979,"ENSG00000262714.1"
0.128529103571657,"ENSG00000262902.1"
0.015,"ENSG00000262943.7"
0.486379786698402,"ENSG00000263639.7"
0.189345176224139,"ENSG00000263934.5"
0.440951628168885,"ENSG00000263961.8"
0.160960573476702,"ENSG00000265190.7"
0.0628247497018611,"ENSG00000266256.3"
0.573202449584737,"ENSG00000266524.3"
0.220229117083648,"ENSG00000267013.6"
0.113167226304668,"ENSG00000267259.1"
0.123299064930108,"ENSG00000268104.3"
0.234718414240546,"ENSG00000268416.1"
0.104885755320538,"ENSG00000268686.2"
0.049,"ENSG00000269404.7"
0.512816485328258,"ENSG00000269516.6"
0.0942538011695906,"ENSG00000270550.1"
0.125329664935803,"ENSG00000271850.2"
0.219444256820143,"ENSG00000272068.1"
0.209869499510597,"ENSG00000272405.1"
0.195011188264694,"ENSG00000273203.1"
0.525661610736866,"ENSG00000273802.2"
1.72452682652443,"ENSG00000274512.5"
0.166125876439828,"ENSG00000274576.2"
0.113466661093634,"ENSG00000275385.2"
0.659013057595689,"ENSG00000275713.2"
0.0613428571428572,"ENSG00000276644.5"
0.2332958445823,"ENSG00000276775.1"
0.180058395696461,"ENSG00000276966.2"
0.741027016892127,"ENSG00000277075.2"
1.74520206528662,"ENSG00000277494.2"
0.0421401957867593,"ENSG00000278196.3"
0.145288245842384,"ENSG00000278530.4"
0.839213919168664,"ENSG00000278828.1"
0.152902935514485,"ENSG00000279806.1"
1.46538438697386,"ENSG00000280119.1"
0.190115434180885,"ENSG00000280411.1"
0.024,"ENSG00000282639.1"
0.303442745322388,"ENSG00000282651.2"
0.104420021492625,"ENSG00000283633.1"
0.16409389207244,"ENSG00000286058.1"
0.331364647451945,"ENSG00000286208.1"
0.344176270926375,"ENSG00000286214.1"
0.285065830656219,"ENSG00000286379.1"
0.0672296511627907,"ENSG00000286381.1"
0.207109349759781,"ENSG00000286449.1"
0.18317737461881,"ENSG00000286619.1"
0.144345502645503,"ENSG00000287252.1"
0.109269880308247,"ENSG00000287354.1"
0.197837083277979,"ENSG00000287550.1"
0.1325337336982,"ENSG00000287566.1"
0.08761160209369,"ENSG00000287826.1"
0.0751704260651629,"ENSG00000287914.1"
